number,origin,destination,code,distance,duration,toll
42,"106.47412,29.76077","106.49045,29.455114",0,46061,2880,0
43,"106.47412,29.76077","106.519562,29.616892",0,20044,2040,0
44,"106.47412,29.76077","106.497532,29.595188",0,21298,1740,0
45,"106.47412,29.76077","106.498125,29.534557",0,31699,2520,0
46,"106.47412,29.76077","106.635165,29.478089",0,47472,3120,0
0,"106.60369,29.632117","106.498872,29.597912",0,15653,1320,0
1,"106.60369,29.632117","106.537816,29.62831",0,11220,1020,0
2,"106.60369,29.632117","106.656621,29.704052",0,19580,2520,0
3,"106.60369,29.632117","106.520989,29.546478",0,23586,1920,0
4,"106.60369,29.632117","106.566114,29.488635",0,26412,2100,0
5,"106.60369,29.632117","106.278841,29.390591",0,53704,3240,12
6,"106.60369,29.632117","106.38609,29.680634",0,33053,2280,0
7,"106.60369,29.632117","104.121661,30.960375",0,338563,16200,361
8,"106.60369,29.632117","114.203176,30.610257",0,862076,40380,998
9,"106.60369,29.632117","108.895401,34.24374",0,683198,32460,761
10,"106.60369,29.632117","116.238701,39.899425",0,1733270,81840,1757
11,"106.60369,29.632117","106.580033,29.494323",0,26039,1980,0
12,"106.60369,29.632117","106.51192,29.545792",0,23286,2040,0
13,"106.60369,29.632117","106.580033,29.494323",0,26039,1980,0
14,"106.60369,29.632117","106.580033,29.494323",0,26039,1980,0
15,"106.60369,29.632117","106.51192,29.545792",0,23286,2040,0
16,"106.60369,29.632117","106.583455,29.7242",0,17953,2100,0
17,"106.60369,29.632117","106.63903,29.741647",0,30172,2400,0
18,"106.60369,29.632117","106.322559,29.587865",0,36181,2340,0
19,"106.60369,29.632117","106.501745,29.549904",0,22490,1860,0
20,"106.60369,29.632117","106.335525,29.306186",0,63839,3840,18
21,"106.60369,29.632117","106.322559,29.587865",0,36181,2340,0
22,"106.60369,29.632117","106.541018,29.504005",0,29565,2460,0
23,"106.60369,29.632117","106.501745,29.549904",0,22490,1860,0
24,"106.60369,29.632117","106.541018,29.504005",0,29565,2460,0
25,"106.60369,29.632117","106.453207,29.481983",0,29851,1980,0
26,"106.60369,29.632117","106.484729,29.458992",0,34924,2160,0
27,"106.60369,29.632117","106.453207,29.481983",0,29851,1980,0
28,"106.60369,29.632117","106.333688,29.317011",0,62553,3720,18
29,"106.60369,29.632117","106.60536,29.713829",0,19110,2040,0
30,"106.60369,29.632117","106.459735,29.575523",0,18636,1320,0
31,"106.60369,29.632117","106.466603,29.561936",0,22864,1980,0
32,"106.60369,29.632117","106.554186,29.450315",0,31621,2580,0
33,"106.60369,29.632117","106.384825,29.676384",0,32521,2100,0
34,"106.60369,29.632117","106.63687,29.726257",0,20032,2580,0
35,"106.60369,29.632117","106.466603,29.561936",0,22864,1980,0
36,"106.60369,29.632117","106.532814,29.661553",0,16120,1260,0
37,"106.60369,29.632117","106.62299,29.694099",0,16623,2340,0
38,"106.60369,29.632117","106.579601,29.502594",0,24988,1860,0
39,"106.60369,29.632117","106.61362,29.700564",0,15032,2040,0
40,"106.60369,29.632117","106.457635,29.532843",0,24214,1860,0
41,"106.60369,29.632117","106.466603,29.561936",0,22864,1980,0
42,"106.60369,29.632117","106.49045,29.455114",0,40033,2340,0
43,"106.60369,29.632117","106.519562,29.616892",0,12759,1080,0
44,"106.60369,29.632117","106.497532,29.595188",0,15572,1260,0
45,"106.60369,29.632117","106.498125,29.534557",0,25973,1980,0
46,"106.60369,29.632117","106.635165,29.478089",0,28788,1860,0
0,"106.577512,29.691415","106.384825,29.676384",0,25976,2040,0
1,"106.577512,29.691415","106.556809,29.517229",0,32601,2520,0
2,"106.577512,29.691415","106.57485,29.733029",0,7015,900,0
3,"106.577512,29.691415","106.569953,29.481373",0,35175,2940,0
4,"106.577512,29.691415","106.515487,29.624322",0,16348,1500,0
5,"106.577512,29.691415","106.563185,29.465776",0,38389,3300,0
6,"106.577512,29.691415","106.794496,29.687276",0,26630,1920,0
7,"106.577512,29.691415","106.56982,29.584005",0,19709,2100,0
8,"106.577512,29.691415","106.423114,29.838559",0,29000,1800,0
9,"106.577512,29.691415","106.483385,29.629215",0,16191,1500,0
10,"106.577512,29.691415","106.411922,29.810434",0,26692,1680,0
11,"106.577512,29.691415","106.545594,29.500913",0,34962,3180,0
12,"106.577512,29.691415","106.372849,29.634566",0,36580,2460,0
13,"106.577512,29.691415","106.537811,29.590335",0,18507,1800,0
14,"106.577512,29.691415","106.575366,29.577498",0,18902,2040,0
15,"106.577512,29.691415","106.633012,29.717755",0,9929,1260,0
16,"106.577512,29.691415","106.549654,29.612006",0,18282,1920,0
17,"106.577512,29.691415","106.645588,29.765431",0,15963,1980,0
18,"106.577512,29.691415","106.524153,29.385368",0,53886,4020,0
19,"106.577512,29.691415","106.532099,29.51222",0,30603,2940,0
20,"106.577512,29.691415","106.516043,29.622297",0,16137,1560,0
21,"106.577512,29.691415","106.587459,29.543327",0,27288,2820,0
22,"106.577512,29.691415","106.820019,29.693393",0,31054,2220,0
23,"106.577512,29.691415","106.60369,29.632117",0,19223,2400,0
24,"106.577512,29.691415","106.47412,29.76077",0,16669,1440,0
25,"106.577512,29.691415","106.307813,29.55804",0,44891,3540,0
26,"106.577512,29.691415","106.543839,29.473039",0,38764,3120,0
27,"106.577512,29.691415","106.494448,29.454464",0,41882,3180,0
28,"106.577512,29.691415","106.549381,29.52491",0,27258,2820,0
29,"106.577512,29.691415","106.311379,29.681187",0,33450,2220,0
30,"106.577512,29.691415","106.50355,29.606218",0,16515,1680,0
31,"106.577512,29.691415","106.488323,29.702462",0,19314,1320,0
32,"106.577512,29.691415","106.464633,29.556611",0,29660,2580,0
33,"106.577512,29.691415","106.487723,29.464073",0,40944,2940,0
34,"106.577512,29.691415","106.515357,29.501573",0,33305,2940,0
35,"106.577512,29.691415","106.800921,29.652905",0,27645,1920,0
36,"106.577512,29.691415","106.340831,29.626253",0,37830,2400,0
37,"106.577512,29.691415","106.244431,29.481045",0,55314,3720,27
38,"106.577512,29.691415","106.494448,29.454464",0,41882,3180,0
39,"106.577512,29.691415","106.488323,29.702462",0,19314,1320,0
40,"106.577512,29.691415","106.595651,29.423402",0,55544,4140,0
41,"106.577512,29.691415","106.767814,29.628511",0,29394,2160,0
42,"106.577512,29.691415","106.43982,29.667897",0,23165,1920,0
43,"106.577512,29.691415","106.478925,29.554136",0,27573,2520,0
44,"106.577512,29.691415","106.478925,29.554136",0,27573,2520,0
45,"106.577512,29.691415","106.549354,29.560878",0,23958,2460,0
46,"106.577512,29.691415","106.591757,29.56081",0,25362,3240,0
47,"106.577512,29.691415","106.744944,29.609495",0,29320,2040,0
48,"106.577512,29.691415","106.508461,29.602091",0,17277,1740,0
49,"106.577512,29.691415","106.535587,29.807428",0,20600,1560,0
50,"106.577512,29.691415","106.645811,29.48559",0,36123,2760,0
51,"106.577512,29.691415","106.772502,29.681089",0,24923,1860,0
52,"106.577512,29.691415","106.580104,29.560173",0,23563,3000,0
53,"106.577512,29.691415","106.450784,29.46597",0,38595,3060,0
54,"106.577512,29.691415","106.51557,29.585954",0,20439,1980,0
55,"106.577512,29.691415","106.44339,29.833109",0,30272,2220,0
56,"106.577512,29.691415","106.565222,29.664372",0,6509,900,0
57,"106.577512,29.691415","106.494448,29.454464",0,41882,3180,0
58,"106.577512,29.691415","106.509122,29.615086",0,17214,1560,0
59,"106.577512,29.691415","106.508461,29.602091",0,17277,1740,0
60,"106.577512,29.691415","106.508461,29.602091",0,17277,1740,0
61,"106.577512,29.691415","106.514249,29.582631",0,21023,2100,0
62,"106.577512,29.691415","106.508461,29.602091",0,17277,1740,0
63,"106.577512,29.691415","106.6134,29.688502",0,6546,1380,0
64,"106.577512,29.691415","106.453638,29.650345",0,22712,2160,0
65,"106.577512,29.691415","106.626114,29.398649",0,50464,3660,0
66,"106.577512,29.691415","106.533997,29.565588",0,22709,2280,0
67,"106.577512,29.691415","106.551843,29.650122",0,16380,1740,0
68,"106.577512,29.691415","106.581698,29.520627",0,31211,2460,0
69,"106.577512,29.691415","106.52288,29.550783",0,24870,2520,0
70,"106.577512,29.691415","106.512547,29.511351",0,31659,2700,0
71,"106.577512,29.691415","106.473207,29.564749",0,24746,2460,0
72,"106.577512,29.691415","106.481465,29.771363",0,18224,1620,0
73,"106.577512,29.691415","106.481465,29.771363",0,18224,1620,0
74,"106.577512,29.691415","106.641637,29.612773",0,17442,1560,0
75,"106.577512,29.691415","106.55654,29.562133",0,23878,2520,0
76,"106.577512,29.691415","106.57571,29.580888",0,19522,2100,0
77,"106.577512,29.691415","106.575313,29.577264",0,18898,2040,0
78,"106.577512,29.691415","106.577057,29.578312",0,19948,2160,0
79,"106.577512,29.691415","106.324981,29.525253",0,44682,3360,0
80,"106.577512,29.691415","106.54485,29.416135",0,48828,3360,0
81,"106.577512,29.691415","106.538812,29.657252",0,15014,1860,0
82,"106.577512,29.691415","106.538812,29.657252",0,15014,1860,0
83,"106.577512,29.691415","106.590121,29.568028",0,26888,4380,0
84,"106.577512,29.691415","106.487157,29.628072",0,15159,1440,0
85,"106.577512,29.691415","106.524603,29.541083",0,30758,2820,0
86,"106.577512,29.691415","106.524603,29.541083",0,30758,2820,0
87,"106.577512,29.691415","106.539246,29.599319",0,17538,1620,0
88,"106.577512,29.691415","105.738583,29.70041",0,98044,5340,78
89,"106.577512,29.691415","106.496322,29.619746",0,15953,1620,0
90,"106.577512,29.691415","106.54746,29.415515",0,49137,3420,0
91,"106.577512,29.691415","106.505464,29.554275",0,28492,2640,0
92,"106.577512,29.691415","106.424981,29.816815",0,28066,1920,0
93,"106.577512,29.691415","106.437744,29.834768",0,29499,2160,7
94,"106.577512,29.691415","105.70941,29.703558",0,99994,5520,78
95,"106.577512,29.691415","106.453589,29.540679",0,29105,2460,0
96,"106.577512,29.691415","106.412223,29.811194",0,26691,1740,0
97,"106.577512,29.691415","106.556505,29.562989",0,23650,2460,0
98,"106.577512,29.691415","106.543865,29.425925",0,48853,3480,0
99,"106.577512,29.691415","106.543865,29.425925",0,48853,3480,0
0,"106.543839,29.473039","106.384825,29.676384",0,42921,3420,0
1,"106.543839,29.473039","106.556809,29.517229",0,8777,1260,0
2,"106.543839,29.473039","106.57485,29.733029",0,43026,3660,0
3,"106.543839,29.473039","106.569953,29.481373",0,6493,1080,0
4,"106.543839,29.473039","106.515487,29.624322",0,28481,2460,0
5,"106.543839,29.473039","106.563185,29.465776",0,4763,900,0
6,"106.543839,29.473039","106.794496,29.687276",0,53119,3840,0
7,"106.543839,29.473039","106.56982,29.584005",0,17091,2100,0
8,"106.543839,29.473039","106.423114,29.838559",0,53596,3780,0
9,"106.543839,29.473039","106.483385,29.629215",0,32477,2820,0
10,"106.543839,29.473039","106.411922,29.810434",0,51288,3660,0
11,"106.543839,29.473039","106.545594,29.500913",0,11242,1380,0
12,"106.543839,29.473039","106.372849,29.634566",0,38066,3000,0
13,"106.543839,29.473039","106.537811,29.590335",0,19487,2400,0
14,"106.543839,29.473039","106.575366,29.577498",0,16284,2040,0
15,"106.543839,29.473039","106.633012,29.717755",0,47607,4200,0
16,"106.543839,29.473039","106.549654,29.612006",0,24976,2580,0
17,"106.543839,29.473039","106.645588,29.765431",0,53700,3840,7
18,"106.543839,29.473039","106.524153,29.385368",0,16606,2460,0
19,"106.543839,29.473039","106.532099,29.51222",0,10843,1320,0
20,"106.543839,29.473039","106.516043,29.622297",0,30521,2580,0
21,"106.543839,29.473039","106.587459,29.543327",0,11986,1860,0
22,"106.543839,29.473039","106.820019,29.693393",0,52040,3840,11
23,"106.543839,29.473039","106.60369,29.632117",0,43079,4320,0
24,"106.543839,29.473039","106.47412,29.76077",0,42556,3540,0
25,"106.543839,29.473039","106.307813,29.55804",0,38756,3360,0
26,"106.543839,29.473039","106.577512,29.691415",0,39662,3660,0
27,"106.543839,29.473039","106.494448,29.454464",0,13649,1800,0
28,"106.543839,29.473039","106.549381,29.52491",0,10224,1500,0
29,"106.543839,29.473039","106.311379,29.681187",0,49962,3720,4
30,"106.543839,29.473039","106.50355,29.606218",0,30634,2760,0
31,"106.543839,29.473039","106.488323,29.702462",0,39172,3420,0
32,"106.543839,29.473039","106.464633,29.556611",0,26781,2400,0
33,"106.543839,29.473039","106.487723,29.464073",0,12001,1560,0
34,"106.543839,29.473039","106.515357,29.501573",0,9770,1260,0
35,"106.543839,29.473039","106.800921,29.652905",0,48631,3600,11
36,"106.543839,29.473039","106.340831,29.626253",0,39387,3600,0
37,"106.543839,29.473039","106.244431,29.481045",0,43740,3180,27
38,"106.543839,29.473039","106.494448,29.454464",0,13649,1800,0
39,"106.543839,29.473039","106.488323,29.702462",0,39172,3420,0
40,"106.543839,29.473039","106.595651,29.423402",0,13354,1860,0
41,"106.543839,29.473039","106.767814,29.628511",0,45997,3480,0
42,"106.543839,29.473039","106.43982,29.667897",0,39229,3360,0
43,"106.543839,29.473039","106.478925,29.554136",0,21028,2400,0
44,"106.543839,29.473039","106.478925,29.554136",0,21028,2400,0
45,"106.543839,29.473039","106.549354,29.560878",0,15980,2100,0
46,"106.543839,29.473039","106.591757,29.56081",0,17660,3120,0
47,"106.543839,29.473039","106.744944,29.609495",0,45923,3360,0
48,"106.543839,29.473039","106.508461,29.602091",0,22947,2580,0
49,"106.543839,29.473039","106.535587,29.807428",0,52418,4080,0
50,"106.543839,29.473039","106.645811,29.48559",0,17360,1980,0
51,"106.543839,29.473039","106.772502,29.681089",0,51412,3780,0
52,"106.543839,29.473039","106.580104,29.560173",0,15671,2520,0
53,"106.543839,29.473039","106.450784,29.46597",0,18564,2040,0
54,"106.543839,29.473039","106.51557,29.585954",0,21344,2580,0
55,"106.543839,29.473039","106.44339,29.833109",0,54868,4200,0
56,"106.543839,29.473039","106.565222,29.664372",0,37737,3420,0
57,"106.543839,29.473039","106.494448,29.454464",0,13649,1800,0
58,"106.543839,29.473039","106.509122,29.615086",0,29074,2460,0
59,"106.543839,29.473039","106.508461,29.602091",0,22947,2580,0
60,"106.543839,29.473039","106.508461,29.602091",0,22947,2580,0
61,"106.543839,29.473039","106.514249,29.582631",0,22828,2280,0
62,"106.543839,29.473039","106.508461,29.602091",0,22947,2580,0
63,"106.543839,29.473039","106.6134,29.688502",0,35765,3600,0
64,"106.543839,29.473039","106.453638,29.650345",0,36807,3420,0
65,"106.543839,29.473039","106.626114,29.398649",0,19856,2220,0
66,"106.543839,29.473039","106.533997,29.565588",0,19330,2100,0
67,"106.543839,29.473039","106.551843,29.650122",0,32583,3060,0
68,"106.543839,29.473039","106.581698,29.520627",0,11397,1620,0
69,"106.543839,29.473039","106.52288,29.550783",0,19376,2220,0
70,"106.543839,29.473039","106.512547,29.511351",0,13453,1560,0
71,"106.543839,29.473039","106.473207,29.564749",0,23756,2580,0
72,"106.543839,29.473039","106.481465,29.771363",0,44111,3780,0
73,"106.543839,29.473039","106.481465,29.771363",0,44111,3780,0
74,"106.543839,29.473039","106.641637,29.612773",0,42168,3360,0
75,"106.543839,29.473039","106.55654,29.562133",0,15900,2100,0
76,"106.543839,29.473039","106.57571,29.580888",0,16904,2100,0
77,"106.543839,29.473039","106.575313,29.577264",0,16280,2040,0
78,"106.543839,29.473039","106.577057,29.578312",0,17330,2100,0
79,"106.543839,29.473039","106.324981,29.525253",0,33108,2820,0
80,"106.543839,29.473039","106.54485,29.416135",0,9207,1440,0
81,"106.543839,29.473039","106.538812,29.657252",0,33633,3420,0
82,"106.543839,29.473039","106.538812,29.657252",0,33633,3420,0
83,"106.543839,29.473039","106.590121,29.568028",0,16656,2520,0
84,"106.543839,29.473039","106.487157,29.628072",0,32277,2760,0
85,"106.543839,29.473039","106.524603,29.541083",0,15948,1860,0
86,"106.543839,29.473039","106.524603,29.541083",0,15948,1860,0
87,"106.543839,29.473039","106.539246,29.599319",0,21138,2400,0
88,"106.543839,29.473039","105.738583,29.70041",0,104675,6360,60
89,"106.543839,29.473039","106.496322,29.619746",0,30694,2760,0
90,"106.543839,29.473039","106.54746,29.415515",0,9516,1500,0
91,"106.543839,29.473039","106.505464,29.554275",0,21650,2700,0
92,"106.543839,29.473039","106.424981,29.816815",0,52662,3900,0
93,"106.543839,29.473039","106.437744,29.834768",0,54095,4140,7
94,"106.543839,29.473039","105.70941,29.703558",0,106625,6540,60
95,"106.543839,29.473039","106.453589,29.540679",0,25182,2340,0
96,"106.543839,29.473039","106.412223,29.811194",0,51287,3660,0
97,"106.543839,29.473039","106.556505,29.562989",0,15672,2040,0
98,"106.543839,29.473039","106.543865,29.425925",0,7889,1320,0
99,"106.543839,29.473039","106.543865,29.425925",0,7889,1320,0
0,"106.494448,29.454464","106.384825,29.676384",0,36111,2760,0
1,"106.494448,29.454464","106.556809,29.517229",0,24353,1980,0
2,"106.494448,29.454464","106.57485,29.733029",0,45167,3300,0
3,"106.494448,29.454464","106.569953,29.481373",0,16419,1800,0
4,"106.494448,29.454464","106.515487,29.624322",0,30622,2100,0
5,"106.494448,29.454464","106.563185,29.465776",0,14689,1680,0
6,"106.494448,29.454464","106.794496,29.687276",0,60831,3720,0
7,"106.494448,29.454464","106.56982,29.584005",0,37755,2700,0
8,"106.494448,29.454464","106.423114,29.838559",0,54657,3300,0
9,"106.494448,29.454464","106.483385,29.629215",0,27486,2220,0
10,"106.494448,29.454464","106.411922,29.810434",0,52349,3180,0
11,"106.494448,29.454464","106.545594,29.500913",0,17753,2040,0
12,"106.494448,29.454464","106.372849,29.634566",0,31256,2280,0
13,"106.494448,29.454464","106.537811,29.590335",0,31031,2340,0
14,"106.494448,29.454464","106.575366,29.577498",0,36948,2580,0
15,"106.494448,29.454464","106.633012,29.717755",0,49748,3840,0
16,"106.494448,29.454464","106.549654,29.612006",0,30806,2400,0
17,"106.494448,29.454464","106.645588,29.765431",0,61412,3780,7
18,"106.494448,29.454464","106.524153,29.385368",0,16427,1680,0
19,"106.494448,29.454464","106.532099,29.51222",0,23038,1980,0
20,"106.494448,29.454464","106.516043,29.622297",0,31927,2220,0
21,"106.494448,29.454464","106.587459,29.543327",0,31256,2640,0
22,"106.494448,29.454464","106.820019,29.693393",0,65606,4020,27
23,"106.494448,29.454464","106.60369,29.632117",0,50791,4260,0
24,"106.494448,29.454464","106.47412,29.76077",0,43617,3120,0
25,"106.494448,29.454464","106.307813,29.55804",0,31946,2640,0
26,"106.494448,29.454464","106.577512,29.691415",0,41803,3300,0
27,"106.494448,29.454464","106.543839,29.473039",0,15098,1860,0
28,"106.494448,29.454464","106.549381,29.52491",0,23710,2040,0
29,"106.494448,29.454464","106.311379,29.681187",0,43152,3060,4
30,"106.494448,29.454464","106.50355,29.606218",0,27063,2160,0
31,"106.494448,29.454464","106.488323,29.702462",0,37357,2940,0
32,"106.494448,29.454464","106.464633,29.556611",0,19971,1680,0
33,"106.494448,29.454464","106.487723,29.464073",0,4304,780,0
34,"106.494448,29.454464","106.515357,29.501573",0,16281,1860,0
35,"106.494448,29.454464","106.800921,29.652905",0,59500,3840,0
36,"106.494448,29.454464","106.340831,29.626253",0,32577,2820,0
37,"106.494448,29.454464","106.244431,29.481045",0,36930,2460,27
38,"106.494448,29.454464","106.494448,29.454464",0,1,60,0
39,"106.494448,29.454464","106.488323,29.702462",0,37357,2940,0
40,"106.494448,29.454464","106.595651,29.423402",0,20552,2040,0
41,"106.494448,29.454464","106.767814,29.628511",0,53709,3420,0
42,"106.494448,29.454464","106.43982,29.667897",0,32387,2880,0
43,"106.494448,29.454464","106.478925,29.554136",0,17160,2040,0
44,"106.494448,29.454464","106.478925,29.554136",0,17160,2040,0
45,"106.494448,29.454464","106.549354,29.560878",0,23014,2280,0
46,"106.494448,29.454464","106.591757,29.56081",0,29300,2880,0
47,"106.494448,29.454464","106.744944,29.609495",0,53635,3300,0
48,"106.494448,29.454464","106.508461,29.602091",0,28236,2340,0
49,"106.494448,29.454464","106.535587,29.807428",0,53479,3660,0
50,"106.494448,29.454464","106.645811,29.48559",0,33190,2220,0
51,"106.494448,29.454464","106.772502,29.681089",0,59124,3660,0
52,"106.494448,29.454464","106.580104,29.560173",0,28429,3540,0
53,"106.494448,29.454464","106.450784,29.46597",0,9758,1260,0
54,"106.494448,29.454464","106.51557,29.585954",0,27446,2580,0
55,"106.494448,29.454464","106.44339,29.833109",0,53707,3660,0
56,"106.494448,29.454464","106.565222,29.664372",0,41968,3360,0
57,"106.494448,29.454464","106.494448,29.454464",0,1,60,0
58,"106.494448,29.454464","106.509122,29.615086",0,27808,2160,0
59,"106.494448,29.454464","106.508461,29.602091",0,28236,2340,0
60,"106.494448,29.454464","106.508461,29.602091",0,28236,2340,0
61,"106.494448,29.454464","106.514249,29.582631",0,25745,2160,0
62,"106.494448,29.454464","106.508461,29.602091",0,28236,2340,0
63,"106.494448,29.454464","106.6134,29.688502",0,43477,3540,0
64,"106.494448,29.454464","106.453638,29.650345",0,29997,2760,0
65,"106.494448,29.454464","106.626114,29.398649",0,22756,1920,0
66,"106.494448,29.454464","106.533997,29.565588",0,22548,2220,0
67,"106.494448,29.454464","106.551843,29.650122",0,34724,2640,0
68,"106.494448,29.454464","106.581698,29.520627",0,29185,2340,0
69,"106.494448,29.454464","106.52288,29.550783",0,24352,2340,0
70,"106.494448,29.454464","106.512547,29.511351",0,20009,1740,0
71,"106.494448,29.454464","106.473207,29.564749",0,21514,1860,0
72,"106.494448,29.454464","106.481465,29.771363",0,45172,3300,0
73,"106.494448,29.454464","106.481465,29.771363",0,45172,3300,0
74,"106.494448,29.454464","106.641637,29.612773",0,49880,3300,0
75,"106.494448,29.454464","106.55654,29.562133",0,23548,2340,0
76,"106.494448,29.454464","106.57571,29.580888",0,37568,2640,0
77,"106.494448,29.454464","106.575313,29.577264",0,36944,2580,0
78,"106.494448,29.454464","106.577057,29.578312",0,37994,2760,0
79,"106.494448,29.454464","106.324981,29.525253",0,26298,2100,0
80,"106.494448,29.454464","106.54485,29.416135",0,13836,1320,0
81,"106.494448,29.454464","106.538812,29.657252",0,35774,3060,0
82,"106.494448,29.454464","106.538812,29.657252",0,35774,3060,0
83,"106.494448,29.454464","106.590121,29.568028",0,29463,2940,0
84,"106.494448,29.454464","106.487157,29.628072",0,27497,2160,0
85,"106.494448,29.454464","106.524603,29.541083",0,21991,1920,0
86,"106.494448,29.454464","106.524603,29.541083",0,21991,1920,0
87,"106.494448,29.454464","106.539246,29.599319",0,30062,2100,0
88,"106.494448,29.454464","105.738583,29.70041",0,97865,5640,60
89,"106.494448,29.454464","106.496322,29.619746",0,27905,2220,0
90,"106.494448,29.454464","106.54746,29.415515",0,14145,1380,0
91,"106.494448,29.454464","106.505464,29.554275",0,20342,2400,0
92,"106.494448,29.454464","106.424981,29.816815",0,53723,3360,0
93,"106.494448,29.454464","106.437744,29.834768",0,54007,3660,0
94,"106.494448,29.454464","105.70941,29.703558",0,99815,5820,60
95,"106.494448,29.454464","106.453589,29.540679",0,18372,1620,0
96,"106.494448,29.454464","106.412223,29.811194",0,52348,3180,0
97,"106.494448,29.454464","106.556505,29.562989",0,23320,2280,0
98,"106.494448,29.454464","106.543865,29.425925",0,13861,1380,0
99,"106.494448,29.454464","106.543865,29.425925",0,13861,1380,0
0,"106.307813,29.55804","106.543666,29.633111",0,34835,2520,0
1,"106.307813,29.55804","106.609572,29.665203",0,42356,3240,0
2,"106.307813,29.55804","106.641637,29.612773",0,51877,3360,0
3,"106.307813,29.55804","106.55654,29.562133",0,35067,2700,0
4,"106.307813,29.55804","106.516845,29.616736",0,30705,2400,0
5,"106.307813,29.55804","106.55654,29.562133",0,35067,2700,0
6,"106.307813,29.55804","106.55654,29.562133",0,35067,2700,0
7,"106.307813,29.55804","106.520006,29.557101",0,29899,2520,0
8,"106.307813,29.55804","106.350857,29.523768",0,8221,960,0
9,"106.307813,29.55804","106.564296,29.654847",0,39838,3060,0
10,"106.307813,29.55804","106.402117,29.80278",0,37976,2220,23
11,"106.307813,29.55804","106.448115,29.518068",0,22768,1860,0
12,"106.307813,29.55804","106.575232,29.723521",0,45983,3180,0
13,"106.307813,29.55804","106.714731,29.464225",0,62630,3720,10
14,"106.307813,29.55804","106.524603,29.541083",0,29667,2280,0
15,"106.307813,29.55804","106.548418,29.585873",0,38397,2700,0
16,"106.307813,29.55804","106.539246,29.599319",0,32059,2160,0
17,"106.307813,29.55804","106.333469,29.309595",0,35134,2160,18
18,"106.307813,29.55804","106.533262,29.609008",0,30823,2040,0
19,"106.307813,29.55804","105.742796,29.697112",0,70869,3780,67
20,"106.307813,29.55804","106.396445,29.653095",0,30658,2520,7
21,"106.307813,29.55804","106.424981,29.816815",0,38568,2280,23
22,"106.307813,29.55804","106.437744,29.834768",0,41423,2580,16
23,"106.307813,29.55804","106.48994,29.601242",0,27652,1980,0
24,"106.307813,29.55804","106.583517,29.661082",0,42837,3240,0
25,"106.307813,29.55804","106.609065,29.657856",0,40830,2820,0
26,"106.307813,29.55804","106.578811,29.583062",0,40674,2820,0
27,"106.307813,29.55804","106.33835,29.715338",0,21782,1440,12
28,"106.307813,29.55804","106.498158,29.548044",0,29718,2280,0
29,"106.307813,29.55804","106.48455,29.561045",0,25864,2220,0
30,"106.307813,29.55804","106.48455,29.561045",0,25864,2220,0
31,"106.307813,29.55804","106.609065,29.657856",0,40830,2820,0
32,"106.307813,29.55804","106.472794,29.565228",0,23575,1920,0
33,"106.307813,29.55804","106.51144,29.595375",0,30978,2460,0
34,"106.307813,29.55804","106.417592,29.804513",0,39967,2460,23
35,"106.307813,29.55804","106.532388,29.658287",0,36801,2700,0
36,"106.307813,29.55804","106.455966,29.510073",0,23547,1800,0
37,"106.307813,29.55804","106.517691,29.624592",0,33536,2460,0
38,"106.307813,29.55804","106.619487,29.698856",0,46321,3960,0
39,"106.307813,29.55804","106.560036,29.793809",0,51893,3000,31
40,"106.307813,29.55804","106.341044,29.605",0,8211,1140,0
41,"106.307813,29.55804","106.469056,29.59934",0,25327,1800,0
42,"106.307813,29.55804","106.50817,29.588904",0,27939,2280,0
43,"106.307813,29.55804","106.545289,29.741987",0,53306,2820,38
44,"106.307813,29.55804","106.632519,29.713308",0,52271,4020,0
45,"106.307813,29.55804","106.57406,29.645788",0,38904,2880,0
46,"106.307813,29.55804","106.527229,29.467279",0,34650,2520,0
47,"106.307813,29.55804","106.575573,29.692734",0,43585,3300,0
48,"106.307813,29.55804","106.454977,29.548087",0,19566,1620,0
49,"106.307813,29.55804","106.489784,29.538306",0,28490,2100,0
50,"106.307813,29.55804","106.479904,29.554766",0,24043,2160,0
51,"106.307813,29.55804","106.544137,29.415566",0,49751,3000,0
52,"106.307813,29.55804","106.575235,29.57739",0,38925,2640,0
53,"106.307813,29.55804","106.611387,29.958465",0,75375,4020,53
54,"106.307813,29.55804","106.238898,29.586376",0,21612,2040,0
55,"106.307813,29.55804","106.538333,29.575092",0,35113,3000,0
56,"106.307813,29.55804","106.69207,29.535359",0,52020,3480,0
57,"106.307813,29.55804","106.529903,29.539833",0,34187,2820,0
58,"106.307813,29.55804","106.528709,29.434222",0,41072,3060,0
59,"106.307813,29.55804","106.559716,29.670023",0,40501,3300,0
60,"106.307813,29.55804","106.520534,29.545507",0,30294,2460,0
61,"106.307813,29.55804","106.533997,29.565588",0,30696,2520,0
62,"106.307813,29.55804","106.475918,29.5642",0,23410,1920,0
63,"106.307813,29.55804","106.583453,29.560892",0,36537,3480,0
64,"106.307813,29.55804","106.333469,29.309595",0,35134,2160,18
65,"106.307813,29.55804","106.682204,29.624552",0,48160,2940,0
66,"106.307813,29.55804","106.682204,29.624552",0,48160,2940,0
67,"106.307813,29.55804","106.500604,29.594106",0,27838,2160,0
68,"106.307813,29.55804","106.484789,29.62849",0,29570,2280,0
69,"106.307813,29.55804","106.528709,29.434222",0,41072,3060,0
70,"106.307813,29.55804","106.559528,29.670285",0,40485,3300,0
