number,origin,destination,code,distance,duration,toll
97,"106.324651,29.635466","106.540238,29.37809",0,58773,5340,0
98,"106.324651,29.635466","106.51228,29.511585",0,39976,3240,0
99,"106.324651,29.635466","106.538168,29.628559",0,32729,2400,0
0,"106.47412,29.76077","106.543865,29.425925",0,44902,4380,0
1,"106.47412,29.76077","106.543666,29.633111",0,22679,2220,0
2,"106.47412,29.76077","106.609572,29.665203",0,23205,1860,0
3,"106.47412,29.76077","106.641637,29.612773",0,31939,2400,0
4,"106.47412,29.76077","106.55654,29.562133",0,29953,2940,0
5,"106.47412,29.76077","106.516845,29.616736",0,19795,1800,0
6,"106.47412,29.76077","106.55654,29.562133",0,29953,2940,0
7,"106.47412,29.76077","106.55654,29.562133",0,29953,2940,0
8,"106.47412,29.76077","106.520006,29.557101",0,28512,2580,0
9,"106.47412,29.76077","106.350857,29.523768",0,41597,2700,0
10,"106.47412,29.76077","106.564296,29.654847",0,25465,2520,0
11,"106.47412,29.76077","106.402117,29.80278",0,23458,1680,0
12,"106.47412,29.76077","106.448115,29.518068",0,39139,3480,0
13,"106.47412,29.76077","106.575232,29.723521",0,16956,1440,0
14,"106.47412,29.76077","106.714731,29.464225",0,53225,4020,6
15,"106.47412,29.76077","106.524603,29.541083",0,33083,3240,0
16,"106.47412,29.76077","106.548418,29.585873",0,27316,2640,0
17,"106.47412,29.76077","106.539246,29.599319",0,22413,2040,0
18,"106.47412,29.76077","106.333469,29.309595",0,65673,5700,0
19,"106.47412,29.76077","106.533262,29.609008",0,21176,1980,0
20,"106.47412,29.76077","105.742796,29.697112",0,133331,10200,0
21,"106.47412,29.76077","106.396445,29.653095",0,31242,2640,0
22,"106.47412,29.76077","106.424981,29.816815",0,17855,1800,0
23,"106.47412,29.76077","106.437744,29.834768",0,17898,1680,0
24,"106.47412,29.76077","106.48994,29.601242",0,22146,1980,0
25,"106.47412,29.76077","106.583517,29.661082",0,19058,1440,0
26,"106.47412,29.76077","106.609065,29.657856",0,22971,1680,0
27,"106.47412,29.76077","106.578811,29.583062",0,29593,2760,0
28,"106.47412,29.76077","106.33835,29.715338",0,27725,1980,0
29,"106.47412,29.76077","106.498158,29.548044",0,31001,3000,0
30,"106.47412,29.76077","106.48455,29.561045",0,26889,2820,0
31,"106.47412,29.76077","106.48455,29.561045",0,26889,2820,0
32,"106.47412,29.76077","106.609065,29.657856",0,22971,1680,0
33,"106.47412,29.76077","106.472794,29.565228",0,28165,2700,0
34,"106.47412,29.76077","106.51144,29.595375",0,23259,2160,0
35,"106.47412,29.76077","106.417592,29.804513",0,19460,2040,0
36,"106.47412,29.76077","106.532388,29.658287",0,19583,1800,0
37,"106.47412,29.76077","106.455966,29.510073",0,36835,3300,0
38,"106.47412,29.76077","106.517691,29.624592",0,19510,1920,0
39,"106.47412,29.76077","106.619487,29.698856",0,22617,2160,0
40,"106.47412,29.76077","106.560036,29.793809",0,15467,1380,0
41,"106.47412,29.76077","106.341044,29.605",0,34207,2220,0
42,"106.47412,29.76077","106.469056,29.59934",0,24522,2400,0
43,"106.47412,29.76077","106.50817,29.588904",0,23636,2220,0
44,"106.47412,29.76077","106.545289,29.741987",0,16212,1440,0
45,"106.47412,29.76077","106.632519,29.713308",0,23244,2220,0
46,"106.47412,29.76077","106.57406,29.645788",0,24531,2340,0
47,"106.47412,29.76077","106.527229,29.467279",0,42053,3840,0
48,"106.47412,29.76077","106.575573,29.692734",0,19881,1500,0
49,"106.47412,29.76077","106.454977,29.548087",0,30453,3000,0
50,"106.47412,29.76077","106.489784,29.538306",0,31034,3000,0
51,"106.47412,29.76077","106.479904,29.554766",0,30345,2820,0
52,"106.47412,29.76077","106.544137,29.415566",0,73426,6960,0
53,"106.47412,29.76077","106.575235,29.57739",0,27844,2580,0
54,"106.47412,29.76077","106.611387,29.958465",0,32737,2580,0
55,"106.47412,29.76077","106.238898,29.586376",0,46086,3900,0
56,"106.47412,29.76077","106.538333,29.575092",0,25467,2760,0
57,"106.47412,29.76077","106.69207,29.535359",0,42613,3660,0
58,"106.47412,29.76077","106.529903,29.539833",0,31474,3000,0
59,"106.47412,29.76077","106.528709,29.434222",0,45506,4200,0
60,"106.47412,29.76077","106.559716,29.670023",0,16979,1560,0
61,"106.47412,29.76077","106.520534,29.545507",0,32387,3240,0
62,"106.47412,29.76077","106.533997,29.565588",0,26773,2460,0
63,"106.47412,29.76077","106.475918,29.5642",0,28923,2820,0
64,"106.47412,29.76077","106.583453,29.560892",0,31099,3480,0
65,"106.47412,29.76077","106.333469,29.309595",0,65673,5700,0
66,"106.47412,29.76077","106.682204,29.624552",0,31538,2400,0
67,"106.47412,29.76077","106.682204,29.624552",0,31538,2400,0
68,"106.47412,29.76077","106.500604,29.594106",0,22054,2100,0
69,"106.47412,29.76077","106.484789,29.62849",0,18385,1620,0
70,"106.47412,29.76077","106.528709,29.434222",0,45506,4200,0
71,"106.47412,29.76077","106.559528,29.670285",0,16963,1500,0
72,"106.47412,29.76077","106.518865,29.504375",0,35477,3120,0
73,"106.47412,29.76077","106.499266,29.620207",0,20361,1860,0
74,"106.47412,29.76077","106.465902,29.573581",0,32187,3120,0
75,"106.47412,29.76077","106.576256,29.557443",0,30641,3420,0
76,"106.47412,29.76077","106.461372,29.532614",0,35086,3300,0
77,"106.47412,29.76077","106.556882,29.568347",0,29257,2820,0
78,"106.47412,29.76077","106.682204,29.624552",0,31538,2400,0
79,"106.47412,29.76077","106.548222,29.581026",0,25652,2640,0
80,"106.47412,29.76077","106.408096,29.803608",0,23217,1620,0
81,"106.47412,29.76077","106.520058,29.605993",0,25186,2340,0
82,"106.47412,29.76077","106.484414,29.754229",0,1250,180,0
83,"106.47412,29.76077","106.499084,29.620278",0,19766,1740,0
84,"106.47412,29.76077","106.351461,29.5216",0,40072,2580,0
85,"106.47412,29.76077","106.518746,29.625885",0,19320,1800,0
86,"106.47412,29.76077","106.506101,29.596163",0,22048,2100,0
87,"106.47412,29.76077","106.648847,29.089485",0,101143,9960,0
88,"106.47412,29.76077","106.303766,29.332745",0,65595,5640,0
89,"106.47412,29.76077","106.564655,29.639156",0,24106,2460,0
90,"106.47412,29.76077","106.611483,29.711383",0,21933,1860,0
91,"106.47412,29.76077","106.441199,29.397201",0,57823,5340,0
92,"106.47412,29.76077","106.453437,29.546603",0,31325,3300,0
93,"106.47412,29.76077","106.573154,29.560096",0,30829,3120,0
94,"106.47412,29.76077","106.501284,29.585424",0,23031,2280,0
95,"106.47412,29.76077","106.548222,29.581026",0,25652,2640,0
96,"106.47412,29.76077","106.491675,29.63761",0,17523,1500,0
97,"106.47412,29.76077","106.491675,29.63761",0,17523,1500,0
98,"106.47412,29.76077","106.491675,29.63761",0,17523,1500,0
99,"106.47412,29.76077","106.491675,29.63761",0,17523,1500,0
0,"106.324651,29.635466","106.543865,29.425925",0,52346,4440,0
1,"106.324651,29.635466","106.543666,29.633111",0,30996,2640,0
2,"106.324651,29.635466","106.609572,29.665203",0,44454,2820,0
3,"106.324651,29.635466","106.641637,29.612773",0,53188,3420,0
4,"106.324651,29.635466","106.55654,29.562133",0,37745,3360,0
5,"106.324651,29.635466","106.516845,29.616736",0,29560,2100,0
6,"106.324651,29.635466","106.55654,29.562133",0,37745,3360,0
7,"106.324651,29.635466","106.55654,29.562133",0,37745,3360,0
8,"106.324651,29.635466","106.520006,29.557101",0,34545,2820,0
9,"106.324651,29.635466","106.350857,29.523768",0,18603,1680,0
10,"106.324651,29.635466","106.564296,29.654847",0,33782,2880,0
11,"106.324651,29.635466","106.402117,29.80278",0,26954,1740,0
12,"106.324651,29.635466","106.448115,29.518068",0,39490,3780,0
13,"106.324651,29.635466","106.575232,29.723521",0,38205,2460,0
14,"106.324651,29.635466","106.714731,29.464225",0,62206,4320,6
15,"106.324651,29.635466","106.524603,29.541083",0,39116,3420,0
16,"106.324651,29.635466","106.548418,29.585873",0,36297,3000,0
17,"106.324651,29.635466","106.539246,29.599319",0,31394,2340,0
18,"106.324651,29.635466","106.333469,29.309595",0,54000,4920,0
19,"106.324651,29.635466","106.533262,29.609008",0,30157,2280,0
20,"106.324651,29.635466","105.742796,29.697112",0,108230,8340,0
21,"106.324651,29.635466","106.396445,29.653095",0,20727,2100,0
22,"106.324651,29.635466","106.424981,29.816815",0,28694,1980,0
23,"106.324651,29.635466","106.437744,29.834768",0,29725,2100,0
24,"106.324651,29.635466","106.48994,29.601242",0,28354,2280,0
25,"106.324651,29.635466","106.583517,29.661082",0,40307,2400,0
26,"106.324651,29.635466","106.609065,29.657856",0,44220,2700,0
27,"106.324651,29.635466","106.578811,29.583062",0,38574,3060,0
28,"106.324651,29.635466","106.33835,29.715338",0,11272,1200,0
29,"106.324651,29.635466","106.498158,29.548044",0,37034,3240,0
30,"106.324651,29.635466","106.48455,29.561045",0,31740,2820,0
31,"106.324651,29.635466","106.48455,29.561045",0,31740,2820,0
32,"106.324651,29.635466","106.609065,29.657856",0,44220,2700,0
33,"106.324651,29.635466","106.472794,29.565228",0,33016,2640,0
34,"106.324651,29.635466","106.51144,29.595375",0,31115,2520,0
35,"106.324651,29.635466","106.417592,29.804513",0,27455,1800,0
36,"106.324651,29.635466","106.532388,29.658287",0,27900,2220,0
37,"106.324651,29.635466","106.455966,29.510073",0,42868,3540,0
38,"106.324651,29.635466","106.517691,29.624592",0,28491,2220,0
39,"106.324651,29.635466","106.619487,29.698856",0,43866,3120,0
40,"106.324651,29.635466","106.560036,29.793809",0,40444,2760,0
41,"106.324651,29.635466","106.341044,29.605",0,6044,780,0
42,"106.324651,29.635466","106.469056,29.59934",0,29373,2340,0
43,"106.324651,29.635466","106.50817,29.588904",0,31428,2640,0
44,"106.324651,29.635466","106.545289,29.741987",0,37461,2400,0
45,"106.324651,29.635466","106.632519,29.713308",0,44493,3240,0
46,"106.324651,29.635466","106.57406,29.645788",0,32848,2760,0
47,"106.324651,29.635466","106.527229,29.467279",0,48086,4080,0
48,"106.324651,29.635466","106.575573,29.692734",0,41130,2520,0
49,"106.324651,29.635466","106.454977,29.548087",0,35304,2940,0
50,"106.324651,29.635466","106.489784,29.538306",0,37067,3240,0
51,"106.324651,29.635466","106.479904,29.554766",0,36378,3060,0
52,"106.324651,29.635466","106.544137,29.415566",0,80870,7080,0
53,"106.324651,29.635466","106.575235,29.57739",0,36825,2880,0
54,"106.324651,29.635466","106.611387,29.958465",0,57714,3960,0
55,"106.324651,29.635466","106.238898,29.586376",0,20985,2040,0
56,"106.324651,29.635466","106.538333,29.575092",0,34448,3120,0
57,"106.324651,29.635466","106.69207,29.535359",0,51594,3960,0
58,"106.324651,29.635466","106.529903,29.539833",0,39266,3420,0
59,"106.324651,29.635466","106.528709,29.434222",0,51539,4440,0
60,"106.324651,29.635466","106.559716,29.670023",0,38228,2520,0
61,"106.324651,29.635466","106.520534,29.545507",0,38420,3480,0
62,"106.324651,29.635466","106.533997,29.565588",0,34565,2880,0
63,"106.324651,29.635466","106.475918,29.5642",0,33774,2760,0
64,"106.324651,29.635466","106.583453,29.560892",0,40080,3780,0
65,"106.324651,29.635466","106.333469,29.309595",0,54000,4920,0
66,"106.324651,29.635466","106.682204,29.624552",0,52787,3420,0
67,"106.324651,29.635466","106.682204,29.624552",0,52787,3420,0
68,"106.324651,29.635466","106.500604,29.594106",0,29256,2460,0
69,"106.324651,29.635466","106.484789,29.62849",0,24484,1680,0
70,"106.324651,29.635466","106.528709,29.434222",0,51539,4440,0
71,"106.324651,29.635466","106.559528,29.670285",0,38212,2520,0
72,"106.324651,29.635466","106.518865,29.504375",0,41510,3360,0
73,"106.324651,29.635466","106.499266,29.620207",0,26444,1920,0
74,"106.324651,29.635466","106.465902,29.573581",0,37038,3060,0
75,"106.324651,29.635466","106.576256,29.557443",0,39622,3720,0
76,"106.324651,29.635466","106.461372,29.532614",0,41119,3480,0
77,"106.324651,29.635466","106.556882,29.568347",0,37049,3240,0
78,"106.324651,29.635466","106.682204,29.624552",0,52787,3420,0
79,"106.324651,29.635466","106.548222,29.581026",0,34633,2940,0
80,"106.324651,29.635466","106.408096,29.803608",0,26713,1680,0
81,"106.324651,29.635466","106.520058,29.605993",0,32978,2760,0
82,"106.324651,29.635466","106.484414,29.754229",0,31505,2100,0
83,"106.324651,29.635466","106.499084,29.620278",0,27537,2160,0
84,"106.324651,29.635466","106.351461,29.5216",0,17078,1500,0
85,"106.324651,29.635466","106.518746,29.625885",0,28301,2100,0
86,"106.324651,29.635466","106.506101,29.596163",0,29539,2520,0
87,"106.324651,29.635466","106.648847,29.089485",0,108587,9900,0
88,"106.324651,29.635466","106.303766,29.332745",0,51168,4920,0
89,"106.324651,29.635466","106.564655,29.639156",0,32423,2880,0
90,"106.324651,29.635466","106.611483,29.711383",0,43182,2880,0
91,"106.324651,29.635466","106.441199,29.397201",0,63856,5580,0
92,"106.324651,29.635466","106.453437,29.546603",0,36176,3240,0
93,"106.324651,29.635466","106.573154,29.560096",0,39810,3420,0
94,"106.324651,29.635466","106.501284,29.585424",0,30823,2700,0
95,"106.324651,29.635466","106.548222,29.581026",0,34633,2940,0
96,"106.324651,29.635466","106.491675,29.63761",0,25404,1800,0
97,"106.324651,29.635466","106.491675,29.63761",0,25404,1800,0
98,"106.324651,29.635466","106.491675,29.63761",0,25404,1800,0
99,"106.324651,29.635466","106.491675,29.63761",0,25404,1800,0
0,"106.488117,29.59991","106.543865,29.425925",0,24744,2400,0
1,"106.488117,29.59991","106.543666,29.633111",0,9663,1440,0
2,"106.488117,29.59991","106.609572,29.665203",0,24534,2280,0
3,"106.488117,29.59991","106.641637,29.612773",0,33268,2880,0
4,"106.488117,29.59991","106.55654,29.562133",0,10920,1320,0
5,"106.488117,29.59991","106.516845,29.616736",0,5052,1020,0
6,"106.488117,29.59991","106.55654,29.562133",0,10920,1320,0
7,"106.488117,29.59991","106.55654,29.562133",0,10920,1320,0
8,"106.488117,29.59991","106.520006,29.557101",0,6952,900,0
9,"106.488117,29.59991","106.350857,29.523768",0,37586,2820,0
10,"106.488117,29.59991","106.564296,29.654847",0,14666,1980,0
11,"106.488117,29.59991","106.402117,29.80278",0,37031,2580,0
12,"106.488117,29.59991","106.448115,29.518068",0,17570,1740,0
13,"106.488117,29.59991","106.575232,29.723521",0,19969,1800,0
14,"106.488117,29.59991","106.714731,29.464225",0,36513,2880,6
15,"106.488117,29.59991","106.524603,29.541083",0,11514,1440,0
16,"106.488117,29.59991","106.548418,29.585873",0,10720,1620,0
17,"106.488117,29.59991","106.539246,29.599319",0,5896,1080,0
18,"106.488117,29.59991","106.333469,29.309595",0,44104,3960,0
19,"106.488117,29.59991","106.533262,29.609008",0,5778,1200,0
20,"106.488117,29.59991","105.742796,29.697112",0,136061,10380,0
21,"106.488117,29.59991","106.396445,29.653095",0,27479,2820,0
22,"106.488117,29.59991","106.424981,29.816815",0,38771,2880,0
23,"106.488117,29.59991","106.437744,29.834768",0,39802,2940,0
24,"106.488117,29.59991","106.48994,29.601242",0,1221,420,0
25,"106.488117,29.59991","106.583517,29.661082",0,20387,1860,0
26,"106.488117,29.59991","106.609065,29.657856",0,24300,2160,0
27,"106.488117,29.59991","106.578811,29.583062",0,12747,1620,0
28,"106.488117,29.59991","106.33835,29.715338",0,27653,2280,0
29,"106.488117,29.59991","106.498158,29.548044",0,9432,1260,0
30,"106.488117,29.59991","106.48455,29.561045",0,5159,1080,0
31,"106.488117,29.59991","106.48455,29.561045",0,5159,1080,0
32,"106.488117,29.59991","106.609065,29.657856",0,24300,2160,0
33,"106.488117,29.59991","106.472794,29.565228",0,6435,840,0
34,"106.488117,29.59991","106.51144,29.595375",0,5046,960,0
35,"106.488117,29.59991","106.417592,29.804513",0,37532,2640,0
36,"106.488117,29.59991","106.532388,29.658287",0,10683,1320,0
37,"106.488117,29.59991","106.455966,29.510073",0,15266,1560,0
38,"106.488117,29.59991","106.517691,29.624592",0,11473,1380,0
39,"106.488117,29.59991","106.619487,29.698856",0,24837,2280,0
40,"106.488117,29.59991","106.560036,29.793809",0,27180,2160,0
41,"106.488117,29.59991","106.341044,29.605",0,30196,2340,0
42,"106.488117,29.59991","106.469056,29.59934",0,3901,600,0
43,"106.488117,29.59991","106.50817,29.588904",0,3372,780,0
44,"106.488117,29.59991","106.545289,29.741987",0,22395,1920,0
45,"106.488117,29.59991","106.632519,29.713308",0,26257,2580,0
46,"106.488117,29.59991","106.57406,29.645788",0,13732,1800,0
47,"106.488117,29.59991","106.527229,29.467279",0,20484,2040,0
48,"106.488117,29.59991","106.575573,29.692734",0,18413,2100,0
49,"106.488117,29.59991","106.454977,29.548087",0,8723,1080,0
50,"106.488117,29.59991","106.489784,29.538306",0,9465,1200,0
51,"106.488117,29.59991","106.479904,29.554766",0,8776,1140,0
52,"106.488117,29.59991","106.544137,29.415566",0,53268,4980,0
53,"106.488117,29.59991","106.575235,29.57739",0,10998,1500,0
54,"106.488117,29.59991","106.611387,29.958465",0,47500,4080,0
55,"106.488117,29.59991","106.238898,29.586376",0,48816,4080,0
56,"106.488117,29.59991","106.538333,29.575092",0,9498,1560,0
57,"106.488117,29.59991","106.69207,29.535359",0,25901,2520,0
58,"106.488117,29.59991","106.529903,29.539833",0,12441,1380,0
59,"106.488117,29.59991","106.528709,29.434222",0,23937,2400,0
60,"106.488117,29.59991","106.559716,29.670023",0,18308,1920,0
61,"106.488117,29.59991","106.520534,29.545507",0,10818,1500,0
62,"106.488117,29.59991","106.533997,29.565588",0,7740,960,0
63,"106.488117,29.59991","106.475918,29.5642",0,7193,900,0
64,"106.488117,29.59991","106.583453,29.560892",0,14623,2160,0
65,"106.488117,29.59991","106.333469,29.309595",0,44104,3960,0
66,"106.488117,29.59991","106.682204,29.624552",0,32867,2880,0
67,"106.488117,29.59991","106.682204,29.624552",0,32867,2880,0
68,"106.488117,29.59991","106.500604,29.594106",0,1757,480,0
69,"106.488117,29.59991","106.484789,29.62849",0,4516,660,0
70,"106.488117,29.59991","106.528709,29.434222",0,23937,2400,0
71,"106.488117,29.59991","106.559528,29.670285",0,18292,1920,0
72,"106.488117,29.59991","106.518865,29.504375",0,13908,1320,0
73,"106.488117,29.59991","106.499266,29.620207",0,4481,600,0
74,"106.488117,29.59991","106.465902,29.573581",0,10457,1200,0
75,"106.488117,29.59991","106.576256,29.557443",0,13457,2040,0
76,"106.488117,29.59991","106.461372,29.532614",0,13517,1500,0
77,"106.488117,29.59991","106.556882,29.568347",0,10224,1200,0
78,"106.488117,29.59991","106.682204,29.624552",0,32867,2880,0
79,"106.488117,29.59991","106.548222,29.581026",0,8872,1440,0
80,"106.488117,29.59991","106.408096,29.803608",0,36790,2580,0
81,"106.488117,29.59991","106.520058,29.605993",0,7865,1020,0
82,"106.488117,29.59991","106.484414,29.754229",0,21291,2220,0
83,"106.488117,29.59991","106.499084,29.620278",0,4597,720,0
84,"106.488117,29.59991","106.351461,29.5216",0,36061,2640,0
85,"106.488117,29.59991","106.518746,29.625885",0,11283,1260,0
86,"106.488117,29.59991","106.506101,29.596163",0,2040,600,0
87,"106.488117,29.59991","106.648847,29.089485",0,80985,7920,0
88,"106.488117,29.59991","106.303766,29.332745",0,44026,3840,0
89,"106.488117,29.59991","106.564655,29.639156",0,13307,1860,0
90,"106.488117,29.59991","106.611483,29.711383",0,23056,2280,0
91,"106.488117,29.59991","106.441199,29.397201",0,36263,3600,0
92,"106.488117,29.59991","106.453437,29.546603",0,9595,1380,0
93,"106.488117,29.59991","106.573154,29.560096",0,14396,1560,0
94,"106.488117,29.59991","106.501284,29.585424",0,3023,720,0
95,"106.488117,29.59991","106.548222,29.581026",0,8872,1440,0
96,"106.488117,29.59991","106.491675,29.63761",0,5615,780,0
97,"106.488117,29.59991","106.491675,29.63761",0,5615,780,0
98,"106.488117,29.59991","106.491675,29.63761",0,5615,780,0
99,"106.488117,29.59991","106.491675,29.63761",0,5615,780,0
0,"106.682204,29.624552","106.628424,29.471664",0,44656,3660,0
1,"106.682204,29.624552","106.556975,29.56437",0,24782,2640,0
2,"106.682204,29.624552","106.506619,29.62111",0,28693,2340,0
3,"106.682204,29.624552","106.575354,29.558923",0,25489,2940,0
4,"106.682204,29.624552","106.581872,29.517908",0,31613,3060,0
5,"106.682204,29.624552","106.62169,29.577863",0,27620,2460,0
6,"106.682204,29.624552","106.603476,29.585712",0,27598,2820,0
7,"106.682204,29.624552","106.506619,29.62111",0,28693,2340,0
8,"106.682204,29.624552","106.506619,29.62111",0,28693,2340,0
9,"106.682204,29.624552","106.552512,29.736186",0,24767,2040,0
10,"106.682204,29.624552","106.483303,29.538618",0,34395,3480,0
11,"106.682204,29.624552","106.325398,29.53605",0,64113,4080,0
12,"106.682204,29.624552","106.324651,29.635466",0,52237,3180,0
13,"106.682204,29.624552","106.324651,29.635466",0,52237,3180,0
14,"106.682204,29.624552","106.455153,29.534966",0,35270,3960,0
15,"106.682204,29.624552","106.562973,29.466024",0,36479,3600,0
16,"106.682204,29.624552","106.532194,29.544284",0,33444,3660,0
17,"106.682204,29.624552","106.539747,29.5637",0,26584,2580,0
18,"106.682204,29.624552","106.580548,29.503391",0,31610,3180,0
19,"106.682204,29.624552","106.575313,29.577264",0,21961,2160,0
20,"106.682204,29.624552","106.496322,29.619746",0,29901,2520,0
21,"106.682204,29.624552","106.53562,29.656515",0,28323,2520,0
22,"106.682204,29.624552","106.611893,29.393828",0,55636,5760,0
23,"106.682204,29.624552","106.385061,29.676267",0,39935,3060,0
24,"106.682204,29.624552","106.804464,29.648298",0,22176,1620,0
25,"106.682204,29.624552","106.631277,29.685932",0,14684,1440,0
26,"106.682204,29.624552","106.524528,29.522457",0,35055,3360,0
27,"106.682204,29.624552","106.299863,29.614446",0,54883,3660,0
28,"106.682204,29.624552","106.579994,29.583249",0,23810,2280,0
29,"106.682204,29.624552","106.299863,29.614446",0,54883,3660,0
30,"106.682204,29.624552","106.57777,29.529062",0,29944,3000,0
31,"106.682204,29.624552","106.560191,29.63154",0,24545,2520,0
32,"106.682204,29.624552","106.583895,29.494683",0,34863,3540,0
33,"106.682204,29.624552","106.532276,29.51463",0,32559,3180,0
34,"106.682204,29.624552","106.761989,29.632985",0,20032,1560,0
35,"106.682204,29.624552","106.582366,29.560835",0,26878,3120,0
36,"106.682204,29.624552","106.493782,29.53759",0,38691,3600,0
37,"106.682204,29.624552","105.807366,29.527033",0,127343,9720,0
38,"106.682204,29.624552","106.568756,29.536444",0,29395,3120,0
39,"106.682204,29.624552","106.324651,29.635466",0,52237,3180,0
40,"106.682204,29.624552","106.324651,29.635466",0,52237,3180,0
41,"106.682204,29.624552","106.530686,29.600396",0,23493,2280,0
42,"106.682204,29.624552","106.670156,29.633609",0,3528,420,0
43,"106.682204,29.624552","106.402117,29.80278",0,43794,2880,0
44,"106.682204,29.624552","106.670156,29.633609",0,3528,420,0
45,"106.682204,29.624552","106.470382,29.579333",0,31205,3180,0
46,"106.682204,29.624552","106.591886,29.533428",0,31054,3420,0
47,"106.682204,29.624552","106.449057,29.448701",0,45826,4320,0
48,"106.682204,29.624552","106.542752,29.816575",0,34509,2460,0
49,"106.682204,29.624552","106.466603,29.561936",0,32606,3540,0
50,"106.682204,29.624552","106.554536,29.619044",0,21893,2160,0
51,"106.682204,29.624552","106.57072,29.656111",0,27843,3060,0
52,"106.682204,29.624552","106.539845,29.583886",0,22860,2340,0
53,"106.682204,29.624552","106.524528,29.522457",0,35055,3360,0
54,"106.682204,29.624552","106.540047,29.582589",0,23102,2400,0
55,"106.682204,29.624552","106.540047,29.582589",0,23102,2400,0
56,"106.682204,29.624552","106.583643,29.564171",0,26631,2820,0
57,"106.682204,29.624552","106.579994,29.583249",0,23810,2280,0
58,"106.682204,29.624552","106.57777,29.529062",0,29944,3000,0
59,"106.682204,29.624552","106.57822,29.727912",0,22165,2040,0
60,"106.682204,29.624552","106.517129,29.529399",0,31838,3720,0
61,"106.682204,29.624552","106.57822,29.727912",0,22165,2040,0
62,"106.682204,29.624552","106.551076,29.405264",0,67216,6660,0
63,"106.682204,29.624552","106.517129,29.529399",0,31838,3720,0
64,"106.682204,29.624552","106.594307,29.570101",0,31977,3300,0
65,"106.682204,29.624552","106.49598,29.60528",0,31027,2520,0
66,"106.682204,29.624552","106.526006,29.57101",0,26328,2880,0
67,"106.682204,29.624552","106.526006,29.57101",0,26328,2880,0
68,"106.682204,29.624552","106.661351,29.349681",0,65798,6780,0
69,"106.682204,29.624552","106.453372,29.546518",0,34471,3900,0
70,"106.682204,29.624552","106.478899,29.642794",0,29230,2340,0
71,"106.682204,29.624552","105.737082,29.69033",0,149300,11640,0
72,"106.682204,29.624552","106.669364,29.633076",0,3468,420,0
73,"106.682204,29.624552","106.416438,29.79395",0,43685,2820,0
74,"106.682204,29.624552","106.831191,29.653835",0,27743,2460,0
75,"106.682204,29.624552","105.724175,29.34498",0,147088,10680,0
76,"106.682204,29.624552","106.581872,29.517908",0,31613,3060,0
77,"106.682204,29.624552","106.646695,29.732439",0,25091,2520,0
78,"106.682204,29.624552","106.553026,29.565573",0,27296,2940,0
79,"106.682204,29.624552","106.506619,29.62111",0,28693,2340,0
80,"106.682204,29.624552","106.674507,29.613793",0,8474,1080,0
81,"106.682204,29.624552","106.575413,29.562376",0,27134,2880,0
82,"106.682204,29.624552","106.526455,29.571259",0,26255,2940,0
83,"106.682204,29.624552","106.548796,29.391216",0,44125,4680,0
84,"106.682204,29.624552","106.45994,29.53091",0,37046,3720,0
85,"106.682204,29.624552","106.506674,29.504412",0,35483,3840,0
86,"106.682204,29.624552","106.324651,29.635466",0,52237,3180,0
87,"106.682204,29.624552","106.56171,29.061945",0,92294,8640,0
88,"106.682204,29.624552","106.508318,29.615037",0,26551,2460,0
89,"106.682204,29.624552","106.455153,29.534966",0,35270,3960,0
90,"106.682204,29.624552","106.565944,29.48888",0,32998,3360,0
91,"106.682204,29.624552","106.533919,29.58656",0,23824,2400,0
92,"106.682204,29.624552","106.465319,29.560707",0,31796,3300,0
93,"106.682204,29.624552","106.521366,29.574211",0,26153,2820,0
94,"106.682204,29.624552","106.636653,29.792881",0,34745,3660,0
95,"106.682204,29.624552","106.294148,29.646664",0,54992,4080,0
96,"106.682204,29.624552","106.455863,29.603087",0,44901,3600,0
97,"106.682204,29.624552","106.444222,29.44153",0,47203,4500,0
98,"106.682204,29.624552","106.457473,29.727665",0,30591,2460,0
99,"106.682204,29.624552","106.580008,29.505844",0,31594,3180,0
0,"106.324651,29.635466","106.628424,29.471664",0,57944,4260,0
1,"106.324651,29.635466","106.556975,29.56437",0,38650,3300,0
2,"106.324651,29.635466","106.506619,29.62111",0,28574,1920,0
3,"106.324651,29.635466","106.575354,29.558923",0,39357,3600,0
4,"106.324651,29.635466","106.581872,29.517908",0,45968,3720,0
5,"106.324651,29.635466","106.62169,29.577863",0,40908,3060,0
6,"106.324651,29.635466","106.603476,29.585712",0,40886,3420,0
7,"106.324651,29.635466","106.506619,29.62111",0,28574,1920,0
8,"106.324651,29.635466","106.506619,29.62111",0,28574,1920,0
9,"106.324651,29.635466","106.552512,29.736186",0,37927,2520,0
10,"106.324651,29.635466","106.483303,29.538618",0,38057,3240,0
11,"106.324651,29.635466","106.325398,29.53605",0,13916,1740,0
12,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
13,"106.324651,29.635466","106.324651,29.635466",0,1,60,0
14,"106.324651,29.635466","106.455153,29.534966",0,36839,3300,0
15,"106.324651,29.635466","106.562973,29.466024",0,50347,4260,0
16,"106.324651,29.635466","106.532194,29.544284",0,40734,3540,0
17,"106.324651,29.635466","106.539747,29.5637",0,35867,3180,0
18,"106.324651,29.635466","106.580548,29.503391",0,45478,3840,0
19,"106.324651,29.635466","106.575313,29.577264",0,36841,2940,0
20,"106.324651,29.635466","106.496322,29.619746",0,27788,2160,0
