number,origin,destination,code,distance,duration,toll,restriction
75,"106.520194,29.511616","106.504022,29.541437",0,7111,1560,0,1
76,"106.520194,29.511616","106.333688,29.317011",0,37451,3900,0,1
77,"106.520194,29.511616","106.454883,29.689305",0,30790,4020,0,1
78,"106.520194,29.511616","106.551376,29.564366",0,11629,1620,0,1
79,"106.520194,29.511616","106.454078,29.53965",0,12811,2040,0,1
80,"106.520194,29.511616","106.552594,29.56729",0,13177,1860,0,1
81,"106.520194,29.511616","106.454078,29.53965",0,12811,2040,0,1
82,"106.520194,29.511616","106.670684,29.635736",0,45703,6420,0,1
83,"106.520194,29.511616","106.454078,29.53965",0,12811,2040,0,1
84,"106.520194,29.511616","106.555505,29.571809",0,13398,1860,0,1
85,"106.520194,29.511616","106.386067,29.685311",0,35100,4140,0,1
86,"106.520194,29.511616","106.587073,29.565019",0,14209,1800,0,1
87,"106.520194,29.511616","106.291009,29.573053",0,43556,4440,0,1
88,"106.520194,29.511616","106.520366,29.597302",0,16329,2640,0,1
89,"106.520194,29.511616","106.459658,29.479363",0,10889,2040,0,1
90,"106.520194,29.511616","106.517299,29.622034",0,18808,3180,0,1
91,"106.520194,29.511616","106.576256,29.557443",0,13490,2160,0,1
92,"106.520194,29.511616","106.519389,29.511181",0,143,60,0,1
93,"106.520194,29.511616","106.524106,29.518995",0,4531,900,0,1
94,"106.520194,29.511616","106.527503,29.38604",0,23736,2940,0,1
95,"106.520194,29.511616","106.575288,29.581245",0,17889,2280,0,1
96,"106.520194,29.511616","106.381274,29.610625",0,28491,3120,0,1
97,"106.520194,29.511616","106.656399,29.503125",0,22935,3180,0,1
98,"106.520194,29.511616","106.572532,29.652119",0,29016,4380,0,1
99,"106.520194,29.511616","106.466888,29.521159",0,7992,1320,0,1
0,"106.389452,29.710435","106.384825,29.676384",0,4854,600,0,0
1,"106.389452,29.710435","106.556809,29.517229",0,46824,4980,0,1
2,"106.389452,29.710435","106.57485,29.733029",0,32031,2400,0,0
3,"106.389452,29.710435","106.569953,29.481373",0,50234,5280,0,1
4,"106.389452,29.710435","106.515487,29.624322",0,33465,3240,0,1
5,"106.389452,29.710435","106.563185,29.465776",0,53448,5640,0,1
6,"106.389452,29.710435","106.794496,29.687276",0,58519,4800,0,0
7,"106.389452,29.710435","106.56982,29.584005",0,40550,4200,0,1
8,"106.389452,29.710435","106.423114,29.838559",0,20039,1500,0,0
9,"106.389452,29.710435","106.483385,29.629215",0,34980,3300,0,0
10,"106.389452,29.710435","106.411922,29.810434",0,17011,1440,0,1
11,"106.389452,29.710435","106.545594,29.500913",0,47657,5160,0,1
12,"106.389452,29.710435","106.372849,29.634566",0,24315,2160,0,0
13,"106.389452,29.710435","106.537811,29.590335",0,35864,3720,0,1
14,"106.389452,29.710435","106.575366,29.577498",0,39743,4140,0,1
15,"106.389452,29.710435","106.633012,29.717755",0,33523,3120,0,1
16,"106.389452,29.710435","106.549654,29.612006",0,35505,3720,0,1
17,"106.389452,29.710435","106.645588,29.765431",0,42161,3180,0,0
18,"106.389452,29.710435","106.524153,29.385368",0,65400,7200,0,1
19,"106.389452,29.710435","106.532099,29.51222",0,45236,4920,0,1
20,"106.389452,29.710435","106.516043,29.622297",0,31186,2880,0,1
21,"106.389452,29.710435","106.587459,29.543327",0,45771,5040,0,1
22,"106.389452,29.710435","106.820019,29.693393",0,60045,4860,0,0
23,"106.389452,29.710435","106.60369,29.632117",0,46091,4680,0,0
24,"106.389452,29.710435","106.47412,29.76077",0,22251,2040,0,0
25,"106.389452,29.710435","106.307813,29.55804",0,35897,2820,0,1
26,"106.389452,29.710435","106.577512,29.691415",0,37158,2940,0,0
27,"106.389452,29.710435","106.543839,29.473039",0,51203,5520,0,1
28,"106.389452,29.710435","106.494448,29.454464",0,80177,6000,0,0
29,"106.389452,29.710435","106.549381,29.52491",0,46181,5040,0,1
30,"106.389452,29.710435","106.311379,29.681187",0,16335,1500,0,0
31,"106.389452,29.710435","106.50355,29.606218",0,31564,2940,0,1
32,"106.389452,29.710435","106.488323,29.702462",0,23694,1680,0,1
33,"106.389452,29.710435","106.464633,29.556611",0,42494,3780,0,1
34,"106.389452,29.710435","106.487723,29.464073",0,52881,5520,0,1
35,"106.389452,29.710435","106.515357,29.501573",0,46000,4920,0,1
36,"106.389452,29.710435","106.800921,29.652905",0,56636,4620,0,0
37,"106.389452,29.710435","106.340831,29.626253",0,27977,2400,0,0
38,"106.389452,29.710435","106.244431,29.481045",0,48809,3540,0,0
39,"106.389452,29.710435","106.494448,29.454464",0,80177,6000,0,0
40,"106.389452,29.710435","106.488323,29.702462",0,23694,1680,0,1
41,"106.389452,29.710435","106.595651,29.423402",0,62148,6660,0,1
42,"106.389452,29.710435","106.767814,29.628511",0,55601,4860,0,0
43,"106.389452,29.710435","106.43982,29.667897",0,40918,3900,0,0
44,"106.389452,29.710435","106.478925,29.554136",0,43142,3840,0,1
45,"106.389452,29.710435","106.478925,29.554136",0,43142,3840,0,1
46,"106.389452,29.710435","106.549354,29.560878",0,40404,4380,0,1
47,"106.389452,29.710435","106.591757,29.56081",0,43845,5040,0,1
48,"106.389452,29.710435","106.744944,29.609495",0,55527,4740,0,0
49,"106.389452,29.710435","106.508461,29.602091",0,32326,3000,0,1
50,"106.389452,29.710435","106.535587,29.807428",0,27833,2340,0,0
51,"106.389452,29.710435","106.645811,29.48559",0,82923,6540,7,0
52,"106.389452,29.710435","106.772502,29.681089",0,55092,4560,0,0
53,"106.389452,29.710435","106.580104,29.560173",0,42046,4620,0,1
54,"106.389452,29.710435","106.450784,29.46597",0,57298,5820,0,1
55,"106.389452,29.710435","106.51557,29.585954",0,35361,3900,0,1
56,"106.389452,29.710435","106.44339,29.833109",0,19267,2040,0,1
57,"106.389452,29.710435","106.565222,29.664372",0,30991,2340,0,1
58,"106.389452,29.710435","106.494448,29.454464",0,80177,6000,0,0
59,"106.389452,29.710435","106.509122,29.615086",0,31764,2940,0,1
60,"106.389452,29.710435","106.508461,29.602091",0,32326,3000,0,1
61,"106.389452,29.710435","106.508461,29.602091",0,32326,3000,0,1
62,"106.389452,29.710435","106.514249,29.582631",0,35959,3720,0,1
63,"106.389452,29.710435","106.508461,29.602091",0,32326,3000,0,1
64,"106.389452,29.710435","106.6134,29.688502",0,37031,3600,0,0
65,"106.389452,29.710435","106.453638,29.650345",0,38528,3720,0,0
66,"106.389452,29.710435","106.626114,29.398649",0,135068,11400,0,0
67,"106.389452,29.710435","106.533997,29.565588",0,37758,4020,0,1
68,"106.389452,29.710435","106.551843,29.650122",0,32904,3300,0,1
69,"106.389452,29.710435","106.581698,29.520627",0,49730,5160,0,1
70,"106.389452,29.710435","106.52288,29.550783",0,41321,4440,0,1
71,"106.389452,29.710435","106.512547,29.511351",0,45908,4980,0,1
72,"106.389452,29.710435","106.473207,29.564749",0,40177,3420,0,1
73,"106.389452,29.710435","106.481465,29.771363",0,23806,2220,0,0
74,"106.389452,29.710435","106.481465,29.771363",0,23806,2220,0,0
75,"106.389452,29.710435","106.641637,29.612773",0,47325,4380,0,0
76,"106.389452,29.710435","106.55654,29.562133",0,40938,4440,0,1
77,"106.389452,29.710435","106.57571,29.580888",0,41001,4200,0,1
78,"106.389452,29.710435","106.575313,29.577264",0,39739,4080,0,1
79,"106.389452,29.710435","106.577057,29.578312",0,41427,4200,0,1
80,"106.389452,29.710435","106.324981,29.525253",0,35411,2520,0,0
81,"106.389452,29.710435","106.54485,29.416135",0,58001,6180,0,1
82,"106.389452,29.710435","106.538812,29.657252",0,31538,3480,0,1
83,"106.389452,29.710435","106.538812,29.657252",0,31538,3480,0,1
84,"106.389452,29.710435","106.590121,29.568028",0,46013,5340,0,1
85,"106.389452,29.710435","106.487157,29.628072",0,35293,3300,0,0
86,"106.389452,29.710435","106.524603,29.541083",0,43453,4800,0,1
87,"106.389452,29.710435","106.524603,29.541083",0,43453,4800,0,1
88,"106.389452,29.710435","106.539246,29.599319",0,34292,3420,0,1
89,"106.389452,29.710435","105.738583,29.70041",0,114947,9720,0,0
90,"106.389452,29.710435","106.496322,29.619746",0,31002,2760,0,1
91,"106.389452,29.710435","106.54746,29.415515",0,58310,6240,0,1
92,"106.389452,29.710435","106.505464,29.554275",0,44061,3960,0,1
93,"106.389452,29.710435","106.424981,29.816815",0,18385,1800,0,1
94,"106.389452,29.710435","106.437744,29.834768",0,19416,1860,0,1
95,"106.389452,29.710435","105.70941,29.703558",0,121564,10320,0,1
96,"106.389452,29.710435","106.453589,29.540679",0,43710,4020,0,1
97,"106.389452,29.710435","106.412223,29.811194",0,17010,1440,0,1
98,"106.389452,29.710435","106.556505,29.562989",0,40710,4380,0,1
99,"106.389452,29.710435","106.543865,29.425925",0,56683,6060,0,1
0,"106.563338,29.583119","106.628424,29.471664",0,24120,2220,0,1
1,"106.563338,29.583119","106.556975,29.56437",0,6628,1680,0,1
2,"106.563338,29.583119","106.506619,29.62111",0,10044,2400,0,1
3,"106.563338,29.583119","106.575354,29.558923",0,4222,1080,0,1
4,"106.563338,29.583119","106.581872,29.517908",0,19240,3120,0,1
5,"106.563338,29.583119","106.62169,29.577863",0,7037,720,0,1
6,"106.563338,29.583119","106.603476,29.585712",0,8014,1200,0,1
7,"106.563338,29.583119","106.506619,29.62111",0,10044,2400,0,1
8,"106.563338,29.583119","106.506619,29.62111",0,10044,2400,0,1
9,"106.563338,29.583119","106.552512,29.736186",0,24858,4020,0,1
10,"106.563338,29.583119","106.483303,29.538618",0,13276,2640,0,1
11,"106.563338,29.583119","106.325398,29.53605",0,48820,5220,0,1
12,"106.563338,29.583119","106.324651,29.635466",0,36886,4380,0,1
13,"106.563338,29.583119","106.324651,29.635466",0,36886,4380,0,1
14,"106.563338,29.583119","106.455153,29.534966",0,15777,3480,0,1
15,"106.563338,29.583119","106.562973,29.466024",0,24478,3720,0,1
16,"106.563338,29.583119","106.532194,29.544284",0,14006,2820,0,1
17,"106.563338,29.583119","106.539747,29.5637",0,4766,1140,0,1
18,"106.563338,29.583119","106.580548,29.503391",0,19510,3420,0,1
19,"106.563338,29.583119","106.575313,29.577264",0,1738,420,0,1
20,"106.563338,29.583119","106.496322,29.619746",0,11252,2520,0,1
21,"106.563338,29.583119","106.53562,29.656515",0,13950,2760,0,1
22,"106.563338,29.583119","106.611893,29.393828",0,33942,4800,0,1
23,"106.563338,29.583119","106.385061,29.676267",0,27887,3900,0,1
24,"106.563338,29.583119","106.804464,29.648298",0,45210,3240,0,1
25,"106.563338,29.583119","106.631277,29.685932",0,26124,4500,0,1
26,"106.563338,29.583119","106.524528,29.522457",0,13397,2520,0,1
27,"106.563338,29.583119","106.299863,29.614446",0,39532,4800,0,1
28,"106.563338,29.583119","106.579994,29.583249",0,3587,660,0,1
29,"106.563338,29.583119","106.299863,29.614446",0,39532,4800,0,1
30,"106.563338,29.583119","106.57777,29.529062",0,10231,1980,0,1
31,"106.563338,29.583119","106.560191,29.63154",0,8719,1800,0,1
32,"106.563338,29.583119","106.583895,29.494683",0,25838,2400,0,1
33,"106.563338,29.583119","106.532276,29.51463",0,14410,2760,0,1
34,"106.563338,29.583119","106.761989,29.632985",0,46977,3180,0,1
35,"106.563338,29.583119","106.582366,29.560835",0,5011,1140,0,1
36,"106.563338,29.583119","106.493782,29.53759",0,16708,3060,0,1
37,"106.563338,29.583119","105.807366,29.527033",0,118791,10980,0,1
38,"106.563338,29.583119","106.568756,29.536444",0,12640,2460,0,1
39,"106.563338,29.583119","106.324651,29.635466",0,36886,4380,0,1
40,"106.563338,29.583119","106.324651,29.635466",0,36886,4380,0,1
41,"106.563338,29.583119","106.530686,29.600396",0,6049,1860,0,1
42,"106.563338,29.583119","106.670156,29.633609",0,32863,5160,0,1
43,"106.563338,29.583119","106.402117,29.80278",0,41521,4920,0,1
44,"106.563338,29.583119","106.670156,29.633609",0,32863,5160,0,1
45,"106.563338,29.583119","106.470382,29.579333",0,11712,2820,0,1
46,"106.563338,29.583119","106.591886,29.533428",0,9101,1980,0,1
47,"106.563338,29.583119","106.449057,29.448701",0,24707,3660,0,1
48,"106.563338,29.583119","106.542752,29.816575",0,34600,4500,0,1
49,"106.563338,29.583119","106.466603,29.561936",0,13113,3120,0,1
50,"106.563338,29.583119","106.554536,29.619044",0,6029,1140,0,1
51,"106.563338,29.583119","106.57072,29.656111",0,12017,2460,0,1
52,"106.563338,29.583119","106.539845,29.583886",0,3367,1200,0,1
53,"106.563338,29.583119","106.524528,29.522457",0,13397,2520,0,1
54,"106.563338,29.583119","106.540047,29.582589",0,3609,1320,0,1
55,"106.563338,29.583119","106.540047,29.582589",0,3609,1320,0,1
56,"106.563338,29.583119","106.583643,29.564171",0,8477,1860,0,1
57,"106.563338,29.583119","106.579994,29.583249",0,3587,660,0,1
58,"106.563338,29.583119","106.57777,29.529062",0,10231,1980,0,1
59,"106.563338,29.583119","106.57822,29.727912",0,23011,4020,0,1
60,"106.563338,29.583119","106.517129,29.529399",0,12465,2940,0,1
61,"106.563338,29.583119","106.57822,29.727912",0,23011,4020,0,1
62,"106.563338,29.583119","106.551076,29.405264",0,39790,5160,0,1
63,"106.563338,29.583119","106.517129,29.529399",0,12465,2940,0,1
64,"106.563338,29.583119","106.594307,29.570101",0,8670,1680,0,1
65,"106.563338,29.583119","106.49598,29.60528",0,9767,2820,0,1
66,"106.563338,29.583119","106.526006,29.57101",0,6835,2220,0,1
67,"106.563338,29.583119","106.526006,29.57101",0,6835,2220,0,1
68,"106.563338,29.583119","106.661351,29.349681",0,43439,5820,0,1
69,"106.563338,29.583119","106.453372,29.546518",0,14978,3480,0,1
70,"106.563338,29.583119","106.478899,29.642794",0,15949,3060,0,1
71,"106.563338,29.583119","105.737082,29.69033",0,140748,12780,0,1
72,"106.563338,29.583119","106.669364,29.633076",0,32803,5160,0,1
73,"106.563338,29.583119","106.416438,29.79395",0,41412,4800,0,1
74,"106.563338,29.583119","106.831191,29.653835",0,51302,3960,0,1
75,"106.563338,29.583119","105.724175,29.34498",0,132117,12060,0,1
76,"106.563338,29.583119","106.581872,29.517908",0,19240,3120,0,1
77,"106.563338,29.583119","106.646695,29.732439",0,32129,4500,0,1
78,"106.563338,29.583119","106.553026,29.565573",0,12864,2580,0,1
79,"106.563338,29.583119","106.506619,29.62111",0,10044,2400,0,1
80,"106.563338,29.583119","106.674507,29.613793",0,36573,5580,0,1
81,"106.563338,29.583119","106.575413,29.562376",0,5995,1380,0,1
82,"106.563338,29.583119","106.526455,29.571259",0,6762,2280,0,1
83,"106.563338,29.583119","106.548796,29.391216",0,29728,4500,0,1
84,"106.563338,29.583119","106.45994,29.53091",0,15927,2880,0,1
85,"106.563338,29.583119","106.506674,29.504412",0,15723,3060,0,1
86,"106.563338,29.583119","106.324651,29.635466",0,36886,4380,0,1
87,"106.563338,29.583119","106.56171,29.061945",0,77897,8400,0,1
88,"106.563338,29.583119","106.508318,29.615037",0,9411,2040,0,1
89,"106.563338,29.583119","106.455153,29.534966",0,15777,3480,0,1
90,"106.563338,29.583119","106.565944,29.48888",0,18907,3480,0,1
91,"106.563338,29.583119","106.533919,29.58656",0,4331,1620,0,1
92,"106.563338,29.583119","106.465319,29.560707",0,12303,2940,0,1
93,"106.563338,29.583119","106.521366,29.574211",0,6622,1440,0,1
94,"106.563338,29.583119","106.636653,29.792881",0,42482,5700,0,1
95,"106.563338,29.583119","106.294148,29.646664",0,46440,5400,0,1
96,"106.563338,29.583119","106.455863,29.603087",0,18919,3600,0,1
97,"106.563338,29.583119","106.444222,29.44153",0,26084,3840,0,1
98,"106.563338,29.583119","106.457473,29.727665",0,28517,4200,0,1
99,"106.563338,29.583119","106.580008,29.505844",0,19494,3360,0,1
0,"106.522804,29.540642","106.554929,29.559583",0,8661,1500,0,1
1,"106.522804,29.540642","106.563338,29.583119",0,14724,2340,0,1
2,"106.522804,29.540642","106.520194,29.511616",0,5990,1080,0,1
3,"106.522804,29.540642","106.575354,29.558923",0,10381,1920,0,1
4,"106.522804,29.540642","106.389452,29.710435",0,48367,4980,0,1
5,"106.522804,29.540642","106.529894,29.529111",0,5514,1020,0,1
6,"106.522804,29.540642","106.486467,29.56205",0,10915,1500,0,1
7,"106.522804,29.540642","106.576253,29.52993",0,14206,2100,0,1
8,"106.522804,29.540642","106.506619,29.62111",0,18494,3120,0,1
9,"106.522804,29.540642","106.396359,29.246407",0,50673,4920,0,1
10,"106.522804,29.540642","106.519062,29.606843",0,14847,2700,0,1
11,"106.522804,29.540642","106.454114,29.542762",0,11200,1920,0,1
12,"106.522804,29.540642","106.338853,29.603472",0,30137,3600,0,1
13,"106.522804,29.540642","106.564655,29.639156",0,21631,3480,0,1
14,"106.522804,29.540642","106.440827,29.677463",0,26809,3780,0,1
15,"106.522804,29.540642","106.381747,29.407871",0,37748,3840,0,1
16,"106.522804,29.540642","106.535406,29.58118",0,11135,2100,0,1
17,"106.522804,29.540642","106.330443,29.605097",0,30875,3600,0,1
18,"106.522804,29.540642","106.469852,29.567755",0,11502,1620,0,1
19,"106.522804,29.540642","106.605248,29.715429",0,34737,4800,0,1
20,"106.522804,29.540642","106.613147,29.712397",0,36788,5040,0,1
21,"106.522804,29.540642","106.644376,29.479177",0,26820,3660,0,1
22,"106.522804,29.540642","106.396359,29.246407",0,50673,4920,0,1
23,"106.522804,29.540642","106.454312,29.585594",0,15059,2340,0,1
24,"106.522804,29.540642","106.573013,29.527648",0,12833,2160,0,1
25,"106.522804,29.540642","106.617365,29.724688",0,36709,5040,0,1
26,"106.522804,29.540642","106.653274,29.518215",0,24047,3300,0,1
27,"106.522804,29.540642","106.575354,29.558923",0,10381,1920,0,1
28,"106.522804,29.540642","106.546076,29.742892",0,34072,4560,0,1
29,"106.522804,29.540642","105.809037,29.394878",0,105319,9660,0,1
30,"106.522804,29.540642","106.557964,29.718163",0,30010,4200,0,1
31,"106.522804,29.540642","106.335525,29.306186",0,41079,4200,0,1
32,"106.522804,29.540642","106.526012,29.571562",0,8807,1320,0,1
33,"106.522804,29.540642","106.550159,29.609917",0,16291,2760,0,1
34,"106.522804,29.540642","106.550159,29.609917",0,16291,2760,0,1
35,"106.522804,29.540642","106.534572,29.627245",0,19604,3300,0,1
36,"106.522804,29.540642","106.534572,29.627245",0,19604,3300,0,1
37,"106.522804,29.540642","106.521073,29.540617",0,1275,240,0,1
38,"106.522804,29.540642","106.494806,29.649728",0,20048,3060,0,1
39,"106.522804,29.540642","106.30965,29.608528",0,32579,3780,0,1
40,"106.522804,29.540642","106.532812,29.590116",0,13426,2520,0,1
41,"106.522804,29.540642","106.328098,29.605942",0,31619,3720,0,1
42,"106.522804,29.540642","106.375095,29.641469",0,33825,4140,0,1
43,"106.522804,29.540642","106.455459,29.660458",0,25286,3120,0,1
44,"106.522804,29.540642","106.342437,29.518986",0,28023,3420,0,1
45,"106.522804,29.540642","106.540485,29.827536",0,43855,5220,0,1
46,"106.522804,29.540642","106.555913,29.45729",0,15176,2280,0,1
47,"106.522804,29.540642","106.342437,29.518986",0,28023,3420,0,1
48,"106.522804,29.540642","106.387972,29.270314",0,42598,4200,0,1
49,"106.522804,29.540642","106.54306,29.579964",0,10726,2220,0,1
50,"106.522804,29.540642","106.342437,29.518986",0,28023,3420,0,1
51,"106.522804,29.540642","106.575754,29.559868",0,11006,2100,0,1
52,"106.522804,29.540642","106.501673,29.535626",0,3506,1200,0,1
53,"106.522804,29.540642","106.684044,29.502553",0,30028,3420,0,1
54,"106.522804,29.540642","106.324651,29.635466",0,40479,4380,0,1
55,"106.522804,29.540642","106.521924,29.624062",0,15729,2820,0,1
56,"106.522804,29.540642","106.45324,29.538004",0,11225,1920,0,1
57,"106.522804,29.540642","106.39973,29.641279",0,34755,4260,0,1
58,"106.522804,29.540642","106.324651,29.635466",0,40479,4380,0,1
59,"106.522804,29.540642","106.521924,29.624062",0,15729,2820,0,1
60,"106.522804,29.540642","106.694554,28.973976",0,95298,9480,0,1
61,"106.522804,29.540642","106.533595,29.384211",0,26210,3240,0,1
62,"106.522804,29.540642","106.458697,29.540749",0,12005,1800,0,1
63,"106.522804,29.540642","106.626249,29.676689",0,36175,5400,0,1
64,"106.522804,29.540642","106.458697,29.540749",0,12005,1800,0,1
65,"106.522804,29.540642","106.470313,29.725997",0,30601,4140,0,1
66,"106.522804,29.540642","106.634226,29.719035",0,38507,5280,0,1
67,"106.522804,29.540642","106.561772,29.607034",0,18503,2520,0,1
68,"106.522804,29.540642","106.561772,29.607034",0,18503,2520,0,1
69,"106.522804,29.540642","106.576256,29.557443",0,10646,2040,0,1
70,"106.522804,29.540642","106.576256,29.557443",0,10646,2040,0,1
71,"106.522804,29.540642","106.576256,29.557443",0,10646,2040,0,1
72,"106.522804,29.540642","106.667904,29.670764",0,42372,5940,0,1
73,"106.522804,29.540642","106.502051,29.545444",0,2873,780,0,1
74,"106.522804,29.540642","106.502518,29.541099",0,2278,600,0,1
75,"106.522804,29.540642","106.504022,29.541437",0,2099,480,0,1
76,"106.522804,29.540642","106.333688,29.317011",0,39793,4020,0,1
77,"106.522804,29.540642","106.454883,29.689305",0,28381,3840,0,1
78,"106.522804,29.540642","106.551376,29.564366",0,8585,1500,0,1
79,"106.522804,29.540642","106.454078,29.53965",0,10962,1980,0,1
80,"106.522804,29.540642","106.552594,29.56729",0,10485,1740,0,1
81,"106.522804,29.540642","106.454078,29.53965",0,10962,1980,0,1
82,"106.522804,29.540642","106.670684,29.635736",0,43294,6180,0,1
83,"106.522804,29.540642","106.454078,29.53965",0,10962,1980,0,1
84,"106.522804,29.540642","106.555505,29.571809",0,10989,1740,0,1
85,"106.522804,29.540642","106.386067,29.685311",0,32691,4020,0,1
86,"106.522804,29.540642","106.587073,29.565019",0,11365,1740,0,1
87,"106.522804,29.540642","106.291009,29.573053",0,40864,4260,0,1
88,"106.522804,29.540642","106.520366,29.597302",0,13920,2520,0,1
89,"106.522804,29.540642","106.459658,29.479363",0,13231,2220,0,1
90,"106.522804,29.540642","106.517299,29.622034",0,16399,3060,0,1
91,"106.522804,29.540642","106.576256,29.557443",0,10646,2040,0,1
92,"106.522804,29.540642","106.519389,29.511181",0,5865,1080,0,1
93,"106.522804,29.540642","106.524106,29.518995",0,4981,1140,0,1
94,"106.522804,29.540642","106.527503,29.38604",0,26324,3180,0,1
95,"106.522804,29.540642","106.575288,29.581245",0,15480,2100,0,1
96,"106.522804,29.540642","106.381274,29.610625",0,25799,2940,0,1
97,"106.522804,29.540642","106.656399,29.503125",0,23385,3360,0,1
98,"106.522804,29.540642","106.572532,29.652119",0,26607,4200,0,1
99,"106.522804,29.540642","106.466888,29.521159",0,8193,1260,0,1
0,"106.575354,29.558923","106.554929,29.559583",0,4740,1440,0,1
1,"106.575354,29.558923","106.563338,29.583119",0,5478,1320,0,1
2,"106.575354,29.558923","106.520194,29.511616",0,12497,2460,0,1
3,"106.575354,29.558923","106.522804,29.540642",0,10488,2280,0,1
4,"106.575354,29.558923","106.389452,29.710435",0,43284,5340,0,1
5,"106.575354,29.558923","106.529894,29.529111",0,7260,1500,0,1
6,"106.575354,29.558923","106.486467,29.56205",0,13353,2400,0,1
7,"106.575354,29.558923","106.576253,29.52993",0,7562,1860,0,1
8,"106.575354,29.558923","106.506619,29.62111",0,13328,2820,0,1
9,"106.575354,29.558923","106.396359,29.246407",0,60431,6180,0,1
10,"106.575354,29.558923","106.519062,29.606843",0,10824,2340,0,1
11,"106.575354,29.558923","106.454114,29.542762",0,15442,3120,0,1
12,"106.575354,29.558923","106.338853,29.603472",0,31802,4200,0,1
13,"106.575354,29.558923","106.564655,29.639156",0,12385,2580,0,1
14,"106.575354,29.558923","106.440827,29.677463",0,26500,4140,0,1
15,"106.575354,29.558923","106.381747,29.407871",0,44680,4860,0,1
16,"106.575354,29.558923","106.535406,29.58118",0,9051,2520,0,1
17,"106.575354,29.558923","106.330443,29.605097",0,32540,4260,0,1
18,"106.575354,29.558923","106.469852,29.567755",0,15640,3420,0,1
19,"106.575354,29.558923","106.605248,29.715429",0,25708,4080,0,1
20,"106.575354,29.558923","106.613147,29.712397",0,27740,4320,0,1
21,"106.575354,29.558923","106.644376,29.479177",0,26302,2880,0,1
22,"106.575354,29.558923","106.396359,29.246407",0,60431,6180,0,1
23,"106.575354,29.558923","106.454312,29.585594",0,17223,3540,0,1
24,"106.575354,29.558923","106.573013,29.527648",0,10545,2520,0,1
25,"106.575354,29.558923","106.617365,29.724688",0,27661,4320,0,1
26,"106.575354,29.558923","106.653274,29.518215",0,20762,2160,0,1
27,"106.575354,29.558923","106.575354,29.558923",0,1,60,0,1
28,"106.575354,29.558923","106.546076,29.742892",0,26650,3960,0,1
29,"106.575354,29.558923","105.809037,29.394878",0,114452,10560,0,1
30,"106.575354,29.558923","106.557964,29.718163",0,22687,3660,0,1
31,"106.575354,29.558923","106.335525,29.306186",0,48011,5160,0,1
32,"106.575354,29.558923","106.526012,29.571562",0,11245,2280,0,1
33,"106.575354,29.558923","106.550159,29.609917",0,10100,2040,0,1
34,"106.575354,29.558923","106.550159,29.609917",0,10100,2040,0,1
35,"106.575354,29.558923","106.534572,29.627245",0,11777,2400,0,1
36,"106.575354,29.558923","106.534572,29.627245",0,11777,2400,0,1
37,"106.575354,29.558923","106.521073,29.540617",0,9346,2040,0,1
38,"106.575354,29.558923","106.494806,29.649728",0,17864,3420,0,1
39,"106.575354,29.558923","106.30965,29.608528",0,34244,4440,0,1
40,"106.575354,29.558923","106.532812,29.590116",0,7375,1920,0,1
41,"106.575354,29.558923","106.328098,29.605942",0,33284,4320,0,1
42,"106.575354,29.558923","106.375095,29.641469",0,33516,4500,0,1
43,"106.575354,29.558923","106.455459,29.660458",0,27946,4200,0,1
44,"106.575354,29.558923","106.342437,29.518986",0,39860,4500,0,1
45,"106.575354,29.558923","106.540485,29.827536",0,40313,5280,0,1
46,"106.575354,29.558923","106.555913,29.45729",0,21683,3480,0,1
47,"106.575354,29.558923","106.342437,29.518986",0,39860,4500,0,1
48,"106.575354,29.558923","106.387972,29.270314",0,52356,5460,0,1
49,"106.575354,29.558923","106.54306,29.579964",0,6664,1620,0,1
50,"106.575354,29.558923","106.342437,29.518986",0,39860,4500,0,1
51,"106.575354,29.558923","106.575754,29.559868",0,775,180,0,1
52,"106.575354,29.558923","106.501673,29.535626",0,10873,2400,0,1
53,"106.575354,29.558923","106.684044,29.502553",0,24979,2340,0,1
54,"106.575354,29.558923","106.324651,29.635466",0,40170,4740,0,1
55,"106.575354,29.558923","106.521924,29.624062",0,11818,2700,0,1
56,"106.575354,29.558923","106.45324,29.538004",0,15467,3120,0,1
57,"106.575354,29.558923","106.39973,29.641279",0,34446,4620,0,1
58,"106.575354,29.558923","106.324651,29.635466",0,40170,4740,0,1
59,"106.575354,29.558923","106.521924,29.624062",0,11818,2700,0,1
60,"106.575354,29.558923","106.694554,28.973976",0,101805,10560,0,1
61,"106.575354,29.558923","106.533595,29.384211",0,32844,4920,0,1
62,"106.575354,29.558923","106.458697,29.540749",0,15461,3120,0,1
63,"106.575354,29.558923","106.626249,29.676689",0,26911,4440,0,1
64,"106.575354,29.558923","106.458697,29.540749",0,15461,3120,0,1
65,"106.575354,29.558923","106.470313,29.725997",0,27059,4140,0,1
66,"106.575354,29.558923","106.634226,29.719035",0,29459,4560,0,1
67,"106.575354,29.558923","106.561772,29.607034",0,7778,1800,0,1
68,"106.575354,29.558923","106.561772,29.607034",0,7778,1800,0,1
69,"106.575354,29.558923","106.576256,29.557443",0,266,120,0,1
70,"106.575354,29.558923","106.576256,29.557443",0,266,120,0,1
71,"106.575354,29.558923","106.576256,29.557443",0,266,120,0,1
72,"106.575354,29.558923","106.667904,29.670764",0,33108,4980,0,1
73,"106.575354,29.558923","106.502051,29.545444",0,9805,2100,0,1
