number,origin,destination,code,distance,duration,toll,restriction
55,"106.521924,29.624062","106.540047,29.582589",0,6369,1020,0,1
56,"106.521924,29.624062","106.583643,29.564171",0,13571,1680,0,1
57,"106.521924,29.624062","106.579994,29.583249",0,11762,1260,0,1
58,"106.521924,29.624062","106.57777,29.529062",0,16884,1920,0,1
59,"106.521924,29.624062","106.57822,29.727912",0,18543,1920,0,1
60,"106.521924,29.624062","106.517129,29.529399",0,17698,2160,0,1
61,"106.521924,29.624062","106.57822,29.727912",0,18543,1920,0,1
62,"106.521924,29.624062","106.551076,29.405264",0,40575,2760,0,1
63,"106.521924,29.624062","106.517129,29.529399",0,17698,2160,0,1
64,"106.521924,29.624062","106.594307,29.570101",0,18917,2220,0,1
65,"106.521924,29.624062","106.49598,29.60528",0,6266,720,0,1
66,"106.521924,29.624062","106.526006,29.57101",0,8083,1200,0,1
67,"106.521924,29.624062","106.526006,29.57101",0,8083,1200,0,1
68,"106.521924,29.624062","106.661351,29.349681",0,49394,3420,6,1
69,"106.521924,29.624062","106.453372,29.546518",0,15572,1620,0,1
70,"106.521924,29.624062","106.478899,29.642794",0,10522,1500,0,1
71,"106.521924,29.624062","105.737082,29.69033",0,91521,5160,60,1
72,"106.521924,29.624062","106.669364,29.633076",0,23803,1860,0,1
73,"106.521924,29.624062","106.416438,29.79395",0,30229,1860,0,1
74,"106.521924,29.624062","106.831191,29.653835",0,40731,3120,27,1
75,"106.521924,29.624062","105.724175,29.34498",0,102990,6240,60,1
76,"106.521924,29.624062","106.581872,29.517908",0,19685,1740,0,1
77,"106.521924,29.624062","106.646695,29.732439",0,22191,2760,0,1
78,"106.521924,29.624062","106.553026,29.565573",0,11421,1440,0,1
79,"106.521924,29.624062","106.506619,29.62111",0,6501,660,0,1
80,"106.521924,29.624062","106.674507,29.613793",0,25070,2160,0,1
81,"106.521924,29.624062","106.575413,29.562376",0,14074,1740,0,1
82,"106.521924,29.624062","106.526455,29.571259",0,8010,1260,0,1
83,"106.521924,29.624062","106.548796,29.391216",0,38548,2940,0,1
84,"106.521924,29.624062","106.45994,29.53091",0,22789,1860,0,1
85,"106.521924,29.624062","106.506674,29.504412",0,20327,2100,0,1
86,"106.521924,29.624062","106.324651,29.635466",0,34063,2280,0,1
87,"106.521924,29.624062","106.56171,29.061945",0,78658,5520,10,1
88,"106.521924,29.624062","106.508318,29.615037",0,4022,420,0,1
89,"106.521924,29.624062","106.455153,29.534966",0,16387,1620,0,1
90,"106.521924,29.624062","106.565944,29.48888",0,20252,2460,0,1
91,"106.521924,29.624062","106.533919,29.58656",0,5613,720,0,1
92,"106.521924,29.624062","106.465319,29.560707",0,14586,1380,0,1
93,"106.521924,29.624062","106.521366,29.574211",0,7908,1080,0,1
94,"106.521924,29.624062","106.636653,29.792881",0,38343,3420,7,1
95,"106.521924,29.624062","106.294148,29.646664",0,40110,3060,4,1
96,"106.521924,29.624062","106.455863,29.603087",0,14754,1080,0,1
97,"106.521924,29.624062","106.444222,29.44153",0,27370,2040,0,1
98,"106.521924,29.624062","106.457473,29.727665",0,19455,1440,0,1
99,"106.521924,29.624062","106.580008,29.505844",0,18534,2100,0,1
0,"106.684044,29.502553","106.498872,29.597912",0,30846,2700,0,1
1,"106.684044,29.502553","106.537816,29.62831",0,28583,1980,0,1
2,"106.684044,29.502553","106.656621,29.704052",0,47655,4620,0,0
3,"106.684044,29.502553","106.520989,29.546478",0,27867,3360,0,1
4,"106.684044,29.502553","106.566114,29.488635",0,19670,2340,0,1
5,"106.684044,29.502553","106.278841,29.390591",0,54568,3960,0,0
6,"106.684044,29.502553","106.38609,29.680634",0,52254,3840,0,0
7,"106.684044,29.502553","104.121661,30.960375",0,347945,17760,361,0
8,"106.684044,29.502553","114.203176,30.610257",0,850123,39480,993,0
9,"106.684044,29.502553","108.895401,34.24374",0,697948,33120,790,1
10,"106.684044,29.502553","116.238701,39.899425",0,1752642,82440,1793,1
11,"106.684044,29.502553","106.580033,29.494323",0,19297,2280,0,1
12,"106.684044,29.502553","106.51192,29.545792",0,25840,3060,0,1
13,"106.684044,29.502553","106.580033,29.494323",0,19297,2280,0,1
14,"106.684044,29.502553","106.580033,29.494323",0,19297,2280,0,1
15,"106.684044,29.502553","106.51192,29.545792",0,25840,3060,0,1
16,"106.684044,29.502553","106.583455,29.7242",0,44930,3780,0,0
17,"106.684044,29.502553","106.63903,29.741647",0,47507,2880,27,0
18,"106.684044,29.502553","106.322559,29.587865",0,45563,4140,0,0
19,"106.684044,29.502553","106.501745,29.549904",0,28899,3120,0,1
20,"106.684044,29.502553","106.335525,29.306186",0,58375,4380,0,0
21,"106.684044,29.502553","106.322559,29.587865",0,45563,4140,0,0
22,"106.684044,29.502553","106.541018,29.504005",0,25574,2640,0,1
23,"106.684044,29.502553","106.501745,29.549904",0,28899,3120,0,1
24,"106.684044,29.502553","106.541018,29.504005",0,25574,2640,0,1
25,"106.684044,29.502553","106.453207,29.481983",0,31576,3180,0,1
26,"106.684044,29.502553","106.484729,29.458992",0,35000,2340,0,1
27,"106.684044,29.502553","106.453207,29.481983",0,31576,3180,0,1
28,"106.684044,29.502553","106.333688,29.317011",0,57089,4260,0,0
29,"106.684044,29.502553","106.60536,29.713829",0,46472,3840,0,0
30,"106.684044,29.502553","106.459735,29.575523",0,37837,2880,0,0
31,"106.684044,29.502553","106.466603,29.561936",0,34817,3240,0,1
32,"106.684044,29.502553","106.554186,29.450315",0,24879,2940,0,1
33,"106.684044,29.502553","106.384825,29.676384",0,51722,3660,0,0
34,"106.684044,29.502553","106.63687,29.726257",0,49159,3000,27,0
35,"106.684044,29.502553","106.466603,29.561936",0,34817,3240,0,1
36,"106.684044,29.502553","106.532814,29.661553",0,35321,2640,0,1
37,"106.684044,29.502553","106.62299,29.694099",0,48471,3900,0,0
38,"106.684044,29.502553","106.579601,29.502594",0,17932,1980,0,1
39,"106.684044,29.502553","106.61362,29.700564",0,43107,4080,0,0
40,"106.684044,29.502553","106.457635,29.532843",0,30985,3300,0,1
41,"106.684044,29.502553","106.466603,29.561936",0,34817,3240,0,1
42,"106.684044,29.502553","106.49045,29.455114",0,33286,2160,0,1
43,"106.684044,29.502553","106.519562,29.616892",0,30717,2460,0,1
44,"106.684044,29.502553","106.497532,29.595188",0,30557,2640,0,1
45,"106.684044,29.502553","106.498125,29.534557",0,24354,2400,0,1
46,"106.684044,29.502553","106.635165,29.478089",0,6880,780,0,0
0,"106.39973,29.641279","106.543865,29.425925",0,41479,3060,0,1
1,"106.39973,29.641279","106.543666,29.633111",0,30361,2580,0,1
2,"106.39973,29.641279","106.609572,29.665203",0,33105,3120,0,0
3,"106.39973,29.641279","106.641637,29.612773",0,40947,3420,0,0
4,"106.39973,29.641279","106.55654,29.562133",0,33137,2940,0,1
5,"106.39973,29.641279","106.516845,29.616736",0,23593,1980,0,1
6,"106.39973,29.641279","106.55654,29.562133",0,33137,2940,0,1
7,"106.39973,29.641279","106.55654,29.562133",0,33137,2940,0,1
8,"106.39973,29.641279","106.520006,29.557101",0,29160,2400,0,1
9,"106.39973,29.641279","106.350857,29.523768",0,20296,1620,0,0
10,"106.39973,29.641279","106.564296,29.654847",0,27815,2880,0,1
11,"106.39973,29.641279","106.402117,29.80278",0,24166,1620,0,1
12,"106.39973,29.641279","106.448115,29.518068",0,26871,2280,0,1
13,"106.39973,29.641279","106.575232,29.723521",0,28540,2580,0,0
14,"106.39973,29.641279","106.714731,29.464225",0,58156,3660,10,0
15,"106.39973,29.641279","106.524603,29.541083",0,33770,3240,0,1
16,"106.39973,29.641279","106.548418,29.585873",0,33923,2820,0,1
17,"106.39973,29.641279","106.539246,29.599319",0,27585,2160,0,1
18,"106.39973,29.641279","106.333469,29.309595",0,54923,3360,25,0
19,"106.39973,29.641279","106.533262,29.609008",0,26349,2040,0,1
20,"106.39973,29.641279","105.742796,29.697112",0,71182,3960,60,1
21,"106.39973,29.641279","106.396445,29.653095",0,5371,780,0,0
22,"106.39973,29.641279","106.424981,29.816815",0,26797,1860,0,1
23,"106.39973,29.641279","106.437744,29.834768",0,27108,2040,0,1
24,"106.39973,29.641279","106.48994,29.601242",0,23007,1800,0,1
25,"106.39973,29.641279","106.583517,29.661082",0,28958,2640,0,0
26,"106.39973,29.641279","106.609065,29.657856",0,36356,2820,0,0
27,"106.39973,29.641279","106.578811,29.583062",0,36200,2880,0,1
28,"106.39973,29.641279","106.33835,29.715338",0,14959,1320,0,0
29,"106.39973,29.641279","106.498158,29.548044",0,33821,2760,0,1
30,"106.39973,29.641279","106.48455,29.561045",0,25773,2820,0,1
31,"106.39973,29.641279","106.48455,29.561045",0,25773,2820,0,1
32,"106.39973,29.641279","106.609065,29.657856",0,36356,2820,0,0
33,"106.39973,29.641279","106.472794,29.565228",0,27678,2520,0,1
34,"106.39973,29.641279","106.51144,29.595375",0,26054,2220,0,1
35,"106.39973,29.641279","106.417592,29.804513",0,24667,1680,0,1
36,"106.39973,29.641279","106.532388,29.658287",0,21933,2100,0,1
37,"106.39973,29.641279","106.455966,29.510073",0,27650,2280,0,1
38,"106.39973,29.641279","106.517691,29.624592",0,22524,2100,0,1
39,"106.39973,29.641279","106.619487,29.698856",0,32517,3540,0,1
40,"106.39973,29.641279","106.560036,29.793809",0,37827,2760,0,0
41,"106.39973,29.641279","106.341044,29.605",0,12906,1200,0,0
42,"106.39973,29.641279","106.469056,29.59934",0,25909,1920,0,0
43,"106.39973,29.641279","106.50817,29.588904",0,26367,2340,0,1
44,"106.39973,29.641279","106.545289,29.741987",0,34845,2340,0,0
45,"106.39973,29.641279","106.632519,29.713308",0,34828,3480,0,1
46,"106.39973,29.641279","106.57406,29.645788",0,26881,2700,0,1
47,"106.39973,29.641279","106.527229,29.467279",0,38753,3060,0,1
48,"106.39973,29.641279","106.575573,29.692734",0,29781,2700,0,0
49,"106.39973,29.641279","106.454977,29.548087",0,26106,2280,0,1
50,"106.39973,29.641279","106.489784,29.538306",0,32593,2580,0,1
51,"106.39973,29.641279","106.479904,29.554766",0,28146,2700,0,1
52,"106.39973,29.641279","106.544137,29.415566",0,53854,3600,0,1
53,"106.39973,29.641279","106.575235,29.57739",0,34451,2700,0,1
54,"106.39973,29.641279","106.611387,29.958465",0,55097,4140,0,0
55,"106.39973,29.641279","106.238898,29.586376",0,28930,2520,14,0
56,"106.39973,29.641279","106.538333,29.575092",0,30639,3000,0,1
57,"106.39973,29.641279","106.69207,29.535359",0,47546,3480,0,0
58,"106.39973,29.641279","106.529903,29.539833",0,34658,3120,0,1
59,"106.39973,29.641279","106.528709,29.434222",0,42437,3480,0,1
60,"106.39973,29.641279","106.559716,29.670023",0,26879,2640,0,1
61,"106.39973,29.641279","106.520534,29.545507",0,34397,3420,0,1
62,"106.39973,29.641279","106.533997,29.565588",0,29957,2460,0,1
63,"106.39973,29.641279","106.475918,29.5642",0,27513,2400,0,1
64,"106.39973,29.641279","106.583453,29.560892",0,37706,3480,0,1
65,"106.39973,29.641279","106.333469,29.309595",0,54923,3360,25,0
66,"106.39973,29.641279","106.682204,29.624552",0,43686,2940,0,0
67,"106.39973,29.641279","106.682204,29.624552",0,43686,2940,0,0
68,"106.39973,29.641279","106.500604,29.594106",0,24435,2100,0,1
69,"106.39973,29.641279","106.484789,29.62849",0,18517,1560,0,0
70,"106.39973,29.641279","106.528709,29.434222",0,42437,3480,0,1
71,"106.39973,29.641279","106.559528,29.670285",0,26863,2640,0,1
72,"106.39973,29.641279","106.518865,29.504375",0,35428,3000,0,1
73,"106.39973,29.641279","106.499266,29.620207",0,20477,1860,0,1
74,"106.39973,29.641279","106.465902,29.573581",0,28128,2340,0,1
75,"106.39973,29.641279","106.576256,29.557443",0,37248,3660,0,1
76,"106.39973,29.641279","106.461372,29.532614",0,28898,2400,0,1
77,"106.39973,29.641279","106.556882,29.568347",0,32441,2940,0,1
78,"106.39973,29.641279","106.682204,29.624552",0,43686,2940,0,0
79,"106.39973,29.641279","106.548222,29.581026",0,30824,2760,0,1
80,"106.39973,29.641279","106.408096,29.803608",0,23925,1560,0,1
81,"106.39973,29.641279","106.520058,29.605993",0,27917,2520,0,1
82,"106.39973,29.641279","106.484414,29.754229",0,25732,2040,0,0
83,"106.39973,29.641279","106.499084,29.620278",0,21570,2100,0,1
84,"106.39973,29.641279","106.351461,29.5216",0,18771,1500,0,0
85,"106.39973,29.641279","106.518746,29.625885",0,22334,1980,0,1
86,"106.39973,29.641279","106.506101,29.596163",0,24404,2100,0,1
87,"106.39973,29.641279","106.648847,29.089485",0,88029,5340,30,0
88,"106.39973,29.641279","106.303766,29.332745",0,52342,3000,25,0
89,"106.39973,29.641279","106.564655,29.639156",0,26456,2820,0,1
90,"106.39973,29.641279","106.611483,29.711383",0,31627,3120,0,0
91,"106.39973,29.641279","106.441199,29.397201",0,47798,4260,0,0
92,"106.39973,29.641279","106.453437,29.546603",0,26978,2640,0,1
93,"106.39973,29.641279","106.573154,29.560096",0,37436,3240,0,1
94,"106.39973,29.641279","106.501284,29.585424",0,25387,2340,0,1
95,"106.39973,29.641279","106.548222,29.581026",0,30824,2760,0,1
96,"106.39973,29.641279","106.491675,29.63761",0,19437,1680,0,0
97,"106.39973,29.641279","106.491675,29.63761",0,19437,1680,0,0
98,"106.39973,29.641279","106.491675,29.63761",0,19437,1680,0,0
99,"106.39973,29.641279","106.491675,29.63761",0,19437,1680,0,0
0,"106.45324,29.538004","106.628424,29.471664",0,24779,2460,0,1
1,"106.45324,29.538004","106.556975,29.56437",0,12315,1740,0,1
2,"106.45324,29.538004","106.506619,29.62111",0,19090,1980,0,1
3,"106.45324,29.538004","106.575354,29.558923",0,14618,2400,0,1
4,"106.45324,29.538004","106.581872,29.517908",0,15802,1740,0,1
5,"106.45324,29.538004","106.62169,29.577863",0,26604,2280,0,1
6,"106.45324,29.538004","106.603476,29.585712",0,25028,2220,0,1
7,"106.45324,29.538004","106.506619,29.62111",0,19090,1980,0,1
8,"106.45324,29.538004","106.506619,29.62111",0,19090,1980,0,1
9,"106.45324,29.538004","106.552512,29.736186",0,32738,3240,0,1
10,"106.45324,29.538004","106.483303,29.538618",0,4249,720,0,1
11,"106.45324,29.538004","106.325398,29.53605",0,22580,1980,0,1
12,"106.45324,29.538004","106.324651,29.635466",0,24925,2580,0,1
13,"106.45324,29.538004","106.324651,29.635466",0,24925,2580,0,1
14,"106.45324,29.538004","106.455153,29.534966",0,799,180,0,1
15,"106.45324,29.538004","106.562973,29.466024",0,22173,2160,0,1
16,"106.45324,29.538004","106.532194,29.544284",0,9740,1380,0,1
17,"106.45324,29.538004","106.539747,29.5637",0,11905,1380,0,1
18,"106.45324,29.538004","106.580548,29.503391",0,16072,1980,0,1
19,"106.45324,29.538004","106.575313,29.577264",0,15986,2340,0,1
20,"106.45324,29.538004","106.496322,29.619746",0,15172,1800,0,1
21,"106.45324,29.538004","106.53562,29.656515",0,22402,2640,0,1
22,"106.45324,29.538004","106.611893,29.393828",0,28824,2400,0,1
23,"106.45324,29.538004","106.385061,29.676267",0,26411,2400,0,1
24,"106.45324,29.538004","106.804464,29.648298",0,45866,3660,0,1
25,"106.45324,29.538004","106.631277,29.685932",0,30631,3060,0,1
26,"106.45324,29.538004","106.524528,29.522457",0,9166,1140,0,1
27,"106.45324,29.538004","106.299863,29.614446",0,25072,2700,0,1
28,"106.45324,29.538004","106.579994,29.583249",0,17835,2520,0,1
29,"106.45324,29.538004","106.299863,29.614446",0,25072,2700,0,1
30,"106.45324,29.538004","106.57777,29.529062",0,17755,2040,0,1
31,"106.45324,29.538004","106.560191,29.63154",0,23498,2460,0,1
32,"106.45324,29.538004","106.583895,29.494683",0,19325,2340,0,1
33,"106.45324,29.538004","106.532276,29.51463",0,11245,1440,0,1
34,"106.45324,29.538004","106.761989,29.632985",0,40806,3120,0,1
35,"106.45324,29.538004","106.582366,29.560835",0,18193,2400,0,1
36,"106.45324,29.538004","106.493782,29.53759",0,8277,900,0,1
37,"106.45324,29.538004","105.807366,29.527033",0,86968,5220,65,1
38,"106.45324,29.538004","106.568756,29.536444",0,18870,2520,0,1
39,"106.45324,29.538004","106.324651,29.635466",0,24925,2580,0,1
40,"106.45324,29.538004","106.324651,29.635466",0,24925,2580,0,1
41,"106.45324,29.538004","106.530686,29.600396",0,17021,1920,0,1
42,"106.45324,29.538004","106.670156,29.633609",0,33280,2640,0,1
43,"106.45324,29.538004","106.402117,29.80278",0,38359,3000,0,1
44,"106.45324,29.538004","106.670156,29.633609",0,33280,2640,0,1
45,"106.45324,29.538004","106.470382,29.579333",0,9790,1200,0,1
46,"106.45324,29.538004","106.591886,29.533428",0,19692,2460,0,1
47,"106.45324,29.538004","106.449057,29.448701",0,11760,1320,0,1
48,"106.45324,29.538004","106.542752,29.816575",0,41942,3660,0,1
49,"106.45324,29.538004","106.466603,29.561936",0,8201,1440,0,1
50,"106.45324,29.538004","106.554536,29.619044",0,18945,2160,0,1
51,"106.45324,29.538004","106.57072,29.656111",0,25401,2880,0,1
52,"106.45324,29.538004","106.539845,29.583886",0,14500,2160,0,1
53,"106.45324,29.538004","106.524528,29.522457",0,9166,1140,0,1
54,"106.45324,29.538004","106.540047,29.582589",0,14792,2280,0,1
55,"106.45324,29.538004","106.540047,29.582589",0,14792,2280,0,1
56,"106.45324,29.538004","106.583643,29.564171",0,14935,1740,0,1
57,"106.45324,29.538004","106.579994,29.583249",0,17835,2460,0,1
58,"106.45324,29.538004","106.57777,29.529062",0,17755,2040,0,1
59,"106.45324,29.538004","106.57822,29.727912",0,32212,3240,0,1
60,"106.45324,29.538004","106.517129,29.529399",0,8778,1200,0,1
61,"106.45324,29.538004","106.57822,29.727912",0,32212,3240,0,1
62,"106.45324,29.538004","106.551076,29.405264",0,32600,2400,0,1
63,"106.45324,29.538004","106.517129,29.529399",0,8778,1200,0,1
64,"106.45324,29.538004","106.594307,29.570101",0,22524,2700,0,1
65,"106.45324,29.538004","106.49598,29.60528",0,13344,1560,0,1
66,"106.45324,29.538004","106.526006,29.57101",0,12778,1560,0,1
67,"106.45324,29.538004","106.526006,29.57101",0,12778,1560,0,1
68,"106.45324,29.538004","106.661351,29.349681",0,39815,2940,6,1
69,"106.45324,29.538004","106.453372,29.546518",0,1774,420,0,1
70,"106.45324,29.538004","106.478899,29.642794",0,17219,2040,0,1
71,"106.45324,29.538004","105.737082,29.69033",0,87072,5160,60,1
72,"106.45324,29.538004","106.669364,29.633076",0,33220,2640,0,1
73,"106.45324,29.538004","106.416438,29.79395",0,37634,2880,0,1
74,"106.45324,29.538004","106.831191,29.653835",0,50148,3840,27,1
75,"106.45324,29.538004","105.724175,29.34498",0,93406,5760,60,1
76,"106.45324,29.538004","106.581872,29.517908",0,15802,1740,0,1
77,"106.45324,29.538004","106.646695,29.732439",0,40009,3840,0,1
78,"106.45324,29.538004","106.553026,29.565573",0,11840,1320,0,1
79,"106.45324,29.538004","106.506619,29.62111",0,19090,1980,0,1
80,"106.45324,29.538004","106.674507,29.613793",0,34487,2940,0,1
81,"106.45324,29.538004","106.575413,29.562376",0,15438,1800,0,1
82,"106.45324,29.538004","106.526455,29.571259",0,12705,1620,0,1
83,"106.45324,29.538004","106.548796,29.391216",0,24315,2400,0,1
84,"106.45324,29.538004","106.45994,29.53091",0,3969,720,0,1
85,"106.45324,29.538004","106.506674,29.504412",0,9723,1380,0,1
86,"106.45324,29.538004","106.324651,29.635466",0,24925,2580,0,1
87,"106.45324,29.538004","106.56171,29.061945",0,69097,4980,10,1
88,"106.45324,29.538004","106.508318,29.615037",0,14955,1860,0,1
89,"106.45324,29.538004","106.455153,29.534966",0,799,180,0,1
90,"106.45324,29.538004","106.565944,29.48888",0,15306,2160,0,1
91,"106.45324,29.538004","106.533919,29.58656",0,13625,2100,0,1
92,"106.45324,29.538004","106.465319,29.560707",0,6703,960,0,1
93,"106.45324,29.538004","106.521366,29.574211",0,11917,1440,0,1
94,"106.45324,29.538004","106.636653,29.792881",0,52195,4380,0,1
95,"106.45324,29.538004","106.294148,29.646664",0,35801,2940,4,1
96,"106.45324,29.538004","106.455863,29.603087",0,11517,1320,0,1
97,"106.45324,29.538004","106.444222,29.44153",0,13137,1440,0,1
98,"106.45324,29.538004","106.457473,29.727665",0,26860,2400,0,1
99,"106.45324,29.538004","106.580008,29.505844",0,16056,1980,0,1
0,"106.324651,29.635466","106.384825,29.676384",0,12148,1080,0,1
1,"106.324651,29.635466","106.556809,29.517229",0,35315,3420,0,1
2,"106.324651,29.635466","106.57485,29.733029",0,39386,2700,0,1
3,"106.324651,29.635466","106.569953,29.481373",0,40964,4200,0,1
4,"106.324651,29.635466","106.515487,29.624322",0,34112,2340,0,1
5,"106.324651,29.635466","106.563185,29.465776",0,41490,3780,0,1
6,"106.324651,29.635466","106.794496,29.687276",0,61484,3720,0,1
7,"106.324651,29.635466","106.56982,29.584005",0,41245,3060,0,1
8,"106.324651,29.635466","106.423114,29.838559",0,29445,1620,16,1
9,"106.324651,29.635466","106.483385,29.629215",0,24397,1800,0,1
10,"106.324651,29.635466","106.411922,29.810434",0,27137,1500,16,1
11,"106.324651,29.635466","106.545594,29.500913",0,36421,3660,0,1
12,"106.324651,29.635466","106.372849,29.634566",0,8067,1200,0,1
13,"106.324651,29.635466","106.537811,29.590335",0,34521,2700,0,1
14,"106.324651,29.635466","106.575366,29.577498",0,40438,2940,0,1
15,"106.324651,29.635466","106.633012,29.717755",0,43967,3360,0,1
16,"106.324651,29.635466","106.549654,29.612006",0,34296,2760,0,1
17,"106.324651,29.635466","106.645588,29.765431",0,49244,2640,33,1
18,"106.324651,29.635466","106.524153,29.385368",0,45695,4020,0,1
19,"106.324651,29.635466","106.532099,29.51222",0,34000,3360,0,1
20,"106.324651,29.635466","106.516043,29.622297",0,29966,2100,0,1
21,"106.324651,29.635466","106.587459,29.543327",0,46466,3960,0,1
22,"106.324651,29.635466","106.820019,29.693393",0,65908,4020,0,1
23,"106.324651,29.635466","106.60369,29.632117",0,54077,4140,0,1
24,"106.324651,29.635466","106.47412,29.76077",0,32552,2280,0,1
25,"106.324651,29.635466","106.307813,29.55804",0,9789,1320,0,1
26,"106.324651,29.635466","106.577512,29.691415",0,41345,2640,0,1
27,"106.324651,29.635466","106.543839,29.473039",0,39694,4020,0,1
28,"106.324651,29.635466","106.494448,29.454464",0,33691,3000,0,1
29,"106.324651,29.635466","106.549381,29.52491",0,34672,3420,0,1
30,"106.324651,29.635466","106.311379,29.681187",0,7195,780,0,1
31,"106.324651,29.635466","106.50355,29.606218",0,30382,2340,0,1
32,"106.324651,29.635466","106.488323,29.702462",0,25563,1800,0,1
33,"106.324651,29.635466","106.464633,29.556611",0,25254,2640,0,1
34,"106.324651,29.635466","106.487723,29.464073",0,32753,2760,0,1
35,"106.324651,29.635466","106.515357,29.501573",0,34764,3420,0,1
36,"106.324651,29.635466","106.800921,29.652905",0,62499,3780,0,1
37,"106.324651,29.635466","106.340831,29.626253",0,3279,480,0,1
38,"106.324651,29.635466","106.244431,29.481045",0,30880,1680,32,1
39,"106.324651,29.635466","106.494448,29.454464",0,33691,3000,0,1
40,"106.324651,29.635466","106.488323,29.702462",0,25563,1800,0,1
41,"106.324651,29.635466","106.595651,29.423402",0,47353,4200,0,1
42,"106.324651,29.635466","106.767814,29.628511",0,57199,3780,0,1
43,"106.324651,29.635466","106.43982,29.667897",0,18959,1440,0,1
44,"106.324651,29.635466","106.478925,29.554136",0,26882,2940,0,1
45,"106.324651,29.635466","106.478925,29.554136",0,26882,2940,0,1
46,"106.324651,29.635466","106.549354,29.560878",0,38570,3180,0,1
47,"106.324651,29.635466","106.591757,29.56081",0,40262,4140,0,1
48,"106.324651,29.635466","106.744944,29.609495",0,57125,3660,0,1
49,"106.324651,29.635466","106.508461,29.602091",0,31106,2340,0,1
50,"106.324651,29.635466","106.535587,29.807428",0,39669,2220,24,1
51,"106.324651,29.635466","106.645811,29.48559",0,46110,4320,0,1
52,"106.324651,29.635466","106.772502,29.681089",0,59777,3600,0,1
53,"106.324651,29.635466","106.580104,29.560173",0,42741,3600,0,1
54,"106.324651,29.635466","106.450784,29.46597",0,30404,2940,0,1
55,"106.324651,29.635466","106.51557,29.585954",0,33074,2820,0,1
56,"106.324651,29.635466","106.44339,29.833109",0,29425,2160,0,1
57,"106.324651,29.635466","106.565222,29.664372",0,41435,2700,0,1
58,"106.324651,29.635466","106.494448,29.454464",0,33691,3000,0,1
59,"106.324651,29.635466","106.509122,29.615086",0,30544,2160,0,1
60,"106.324651,29.635466","106.508461,29.602091",0,31106,2340,0,1
61,"106.324651,29.635466","106.508461,29.602091",0,31106,2340,0,1
62,"106.324651,29.635466","106.514249,29.582631",0,32919,2640,0,1
63,"106.324651,29.635466","106.508461,29.602091",0,31106,2340,0,1
64,"106.324651,29.635466","106.6134,29.688502",0,44354,3480,0,1
65,"106.324651,29.635466","106.453638,29.650345",0,20543,1560,0,1
66,"106.324651,29.635466","106.626114,29.398649",0,49557,3960,0,1
67,"106.324651,29.635466","106.533997,29.565588",0,35924,2700,0,1
68,"106.324651,29.635466","106.551843,29.650122",0,30236,2640,0,1
69,"106.324651,29.635466","106.581698,29.520627",0,40147,3900,0,1
70,"106.324651,29.635466","106.52288,29.550783",0,39487,3180,0,1
71,"106.324651,29.635466","106.512547,29.511351",0,30971,2940,0,1
72,"106.324651,29.635466","106.473207,29.564749",0,26797,2820,0,1
73,"106.324651,29.635466","106.481465,29.771363",0,34107,2520,0,1
74,"106.324651,29.635466","106.481465,29.771363",0,34107,2520,0,1
75,"106.324651,29.635466","106.641637,29.612773",0,52296,3300,0,1
76,"106.324651,29.635466","106.55654,29.562133",0,39104,3180,0,1
77,"106.324651,29.635466","106.57571,29.580888",0,41058,3060,0,1
78,"106.324651,29.635466","106.575313,29.577264",0,40434,2940,0,1
79,"106.324651,29.635466","106.577057,29.578312",0,41484,3060,0,1
80,"106.324651,29.635466","106.324981,29.525253",0,14877,1980,0,1
81,"106.324651,29.635466","106.54485,29.416135",0,40637,3240,0,1
82,"106.324651,29.635466","106.538812,29.657252",0,28870,2640,0,1
83,"106.324651,29.635466","106.538812,29.657252",0,28870,2640,0,1
84,"106.324651,29.635466","106.590121,29.568028",0,40425,4260,0,1
85,"106.324651,29.635466","106.487157,29.628072",0,24710,1800,0,1
86,"106.324651,29.635466","106.524603,29.541083",0,32953,3600,0,1
87,"106.324651,29.635466","106.524603,29.541083",0,32953,3600,0,1
88,"106.324651,29.635466","106.539246,29.599319",0,33552,2400,0,1
89,"106.324651,29.635466","105.738583,29.70041",0,61683,3420,60,1
90,"106.324651,29.635466","106.496322,29.619746",0,27788,2340,0,1
91,"106.324651,29.635466","106.54746,29.415515",0,40946,3300,0,1
92,"106.324651,29.635466","106.505464,29.554275",0,30064,3300,0,1
93,"106.324651,29.635466","106.424981,29.816815",0,28511,1740,16,1
94,"106.324651,29.635466","106.437744,29.834768",0,29725,2160,0,1
95,"106.324651,29.635466","105.70941,29.703558",0,63633,3660,60,1
96,"106.324651,29.635466","106.453589,29.540679",0,26470,2880,0,1
97,"106.324651,29.635466","106.412223,29.811194",0,27136,1560,16,1
98,"106.324651,29.635466","106.556505,29.562989",0,38876,3120,0,1
99,"106.324651,29.635466","106.543865,29.425925",0,40662,3360,0,1
0,"106.324651,29.635466","106.498872,29.597912",0,30197,2280,0,1
1,"106.324651,29.635466","106.537816,29.62831",0,34315,2580,0,1
2,"106.324651,29.635466","106.656621,29.704052",0,47601,3720,0,1
3,"106.324651,29.635466","106.520989,29.546478",0,33648,3120,0,1
4,"106.324651,29.635466","106.566114,29.488635",0,38331,4200,0,1
5,"106.324651,29.635466","106.278841,29.390591",0,34796,1920,19,1
6,"106.324651,29.635466","106.38609,29.680634",0,12680,1200,0,1
