number,origin,destination,code,distance,duration,toll,restriction
45,"106.454078,29.53965","106.498125,29.534557",0,7161,1080,0,1
46,"106.454078,29.53965","106.635165,29.478089",0,39136,2760,0,1
0,"106.454078,29.53965","106.384825,29.676384",0,25508,2160,0,1
1,"106.454078,29.53965","106.556809,29.517229",0,12478,1560,0,1
2,"106.454078,29.53965","106.57485,29.733029",0,30437,3540,0,1
3,"106.454078,29.53965","106.569953,29.481373",0,18127,2460,0,1
4,"106.454078,29.53965","106.515487,29.624322",0,16997,1680,0,1
5,"106.454078,29.53965","106.563185,29.465776",0,22533,2460,0,1
6,"106.454078,29.53965","106.794496,29.687276",0,49839,3840,0,1
7,"106.454078,29.53965","106.56982,29.584005",0,24130,2460,0,1
8,"106.454078,29.53965","106.423114,29.838559",0,41032,2880,0,1
9,"106.454078,29.53965","106.483385,29.629215",0,13861,1680,0,1
10,"106.454078,29.53965","106.411922,29.810434",0,38724,2760,0,1
11,"106.454078,29.53965","106.545594,29.500913",0,13584,1800,0,1
12,"106.454078,29.53965","106.372849,29.634566",0,20653,1680,0,1
13,"106.454078,29.53965","106.537811,29.590335",0,17406,2040,0,1
14,"106.454078,29.53965","106.575366,29.577498",0,23323,2400,0,1
15,"106.454078,29.53965","106.633012,29.717755",0,34978,4260,0,1
16,"106.454078,29.53965","106.549654,29.612006",0,17181,2040,0,1
17,"106.454078,29.53965","106.645588,29.765431",0,45162,3540,0,1
18,"106.454078,29.53965","106.524153,29.385368",0,26738,2700,0,1
19,"106.454078,29.53965","106.532099,29.51222",0,11163,1560,0,1
20,"106.454078,29.53965","106.516043,29.622297",0,18302,1800,0,1
21,"106.454078,29.53965","106.587459,29.543327",0,19381,2400,0,1
22,"106.454078,29.53965","106.820019,29.693393",0,51629,4020,0,1
23,"106.454078,29.53965","106.60369,29.632117",0,40985,4680,0,1
24,"106.454078,29.53965","106.47412,29.76077",0,29992,2700,0,1
25,"106.454078,29.53965","106.307813,29.55804",0,21343,1980,0,1
26,"106.454078,29.53965","106.577512,29.691415",0,28178,3120,0,1
27,"106.454078,29.53965","106.543839,29.473039",0,16857,2160,0,1
28,"106.454078,29.53965","106.494448,29.454464",0,18063,2220,0,1
29,"106.454078,29.53965","106.549381,29.52491",0,11835,1620,0,1
30,"106.454078,29.53965","106.311379,29.681187",0,32549,2460,4,1
31,"106.454078,29.53965","106.50355,29.606218",0,13438,1680,0,1
32,"106.454078,29.53965","106.488323,29.702462",0,23732,2400,0,1
33,"106.454078,29.53965","106.464633,29.556611",0,6346,1140,0,1
34,"106.454078,29.53965","106.487723,29.464073",0,13796,1440,0,1
35,"106.454078,29.53965","106.515357,29.501573",0,11927,1560,0,1
36,"106.454078,29.53965","106.800921,29.652905",0,45875,3600,0,1
37,"106.454078,29.53965","106.340831,29.626253",0,21692,2400,0,1
38,"106.454078,29.53965","106.244431,29.481045",0,31605,2340,27,1
39,"106.454078,29.53965","106.494448,29.454464",0,18063,2220,0,1
40,"106.454078,29.53965","106.488323,29.702462",0,23732,2400,0,1
41,"106.454078,29.53965","106.595651,29.423402",0,28396,2880,0,1
42,"106.454078,29.53965","106.767814,29.628511",0,40084,3180,0,1
43,"106.454078,29.53965","106.43982,29.667897",0,18762,2220,0,1
44,"106.454078,29.53965","106.478925,29.554136",0,4173,720,0,1
45,"106.454078,29.53965","106.478925,29.554136",0,4173,720,0,1
46,"106.454078,29.53965","106.549354,29.560878",0,11969,1800,0,1
47,"106.454078,29.53965","106.591757,29.56081",0,16903,2220,0,1
48,"106.454078,29.53965","106.744944,29.609495",0,40010,3060,0,1
49,"106.454078,29.53965","106.508461,29.602091",0,14611,1860,0,1
50,"106.454078,29.53965","106.535587,29.807428",0,39854,3300,0,1
51,"106.454078,29.53965","106.645811,29.48559",0,40918,3060,0,1
52,"106.454078,29.53965","106.772502,29.681089",0,46412,3600,0,1
53,"106.454078,29.53965","106.580104,29.560173",0,17384,2460,0,1
54,"106.454078,29.53965","106.450784,29.46597",0,11447,1620,0,1
55,"106.454078,29.53965","106.51557,29.585954",0,12050,2040,0,1
56,"106.454078,29.53965","106.44339,29.833109",0,43104,3240,0,1
57,"106.454078,29.53965","106.565222,29.664372",0,28343,3180,0,1
58,"106.454078,29.53965","106.494448,29.454464",0,18063,2220,0,1
59,"106.454078,29.53965","106.509122,29.615086",0,14183,1740,0,1
60,"106.454078,29.53965","106.508461,29.602091",0,14611,1860,0,1
61,"106.454078,29.53965","106.508461,29.602091",0,14611,1860,0,1
62,"106.454078,29.53965","106.514249,29.582631",0,10851,1740,0,1
63,"106.454078,29.53965","106.508461,29.602091",0,14611,1860,0,1
64,"106.454078,29.53965","106.6134,29.688502",0,33870,4140,0,1
65,"106.454078,29.53965","106.453638,29.650345",0,16372,1980,0,1
66,"106.454078,29.53965","106.626114,29.398649",0,30600,2640,0,1
67,"106.454078,29.53965","106.533997,29.565588",0,11503,1500,0,1
68,"106.454078,29.53965","106.551843,29.650122",0,21099,2400,0,1
69,"106.454078,29.53965","106.581698,29.520627",0,17310,2100,0,1
70,"106.454078,29.53965","106.52288,29.550783",0,13307,1740,0,1
71,"106.454078,29.53965","106.512547,29.511351",0,8140,1140,0,1
72,"106.454078,29.53965","106.473207,29.564749",0,7889,1260,0,1
73,"106.454078,29.53965","106.481465,29.771363",0,31547,2880,0,1
74,"106.454078,29.53965","106.481465,29.771363",0,31547,2880,0,1
75,"106.454078,29.53965","106.641637,29.612773",0,36255,3060,0,1
76,"106.454078,29.53965","106.55654,29.562133",0,12503,1800,0,1
77,"106.454078,29.53965","106.57571,29.580888",0,17276,1980,0,1
78,"106.454078,29.53965","106.575313,29.577264",0,23319,2400,0,1
79,"106.454078,29.53965","106.577057,29.578312",0,17702,2040,0,1
80,"106.454078,29.53965","106.324981,29.525253",0,21058,1860,0,1
81,"106.454078,29.53965","106.54485,29.416135",0,21680,1920,0,1
82,"106.454078,29.53965","106.538812,29.657252",0,21085,2880,0,1
83,"106.454078,29.53965","106.538812,29.657252",0,21085,2880,0,1
84,"106.454078,29.53965","106.590121,29.568028",0,17066,2280,0,1
85,"106.454078,29.53965","106.487157,29.628072",0,13872,1620,0,1
86,"106.454078,29.53965","106.524603,29.541083",0,8284,1260,0,1
87,"106.454078,29.53965","106.524603,29.541083",0,8284,1260,0,1
88,"106.454078,29.53965","106.539246,29.599319",0,16437,1740,0,1
89,"106.454078,29.53965","105.738583,29.70041",0,87262,5400,60,1
90,"106.454078,29.53965","106.496322,29.619746",0,14280,1680,0,1
91,"106.454078,29.53965","106.54746,29.415515",0,21989,2040,0,1
92,"106.454078,29.53965","106.505464,29.554275",0,7355,1140,0,1
93,"106.454078,29.53965","106.424981,29.816815",0,40098,3060,0,1
94,"106.454078,29.53965","106.437744,29.834768",0,43404,3240,0,1
95,"106.454078,29.53965","105.70941,29.703558",0,89212,5580,60,1
96,"106.454078,29.53965","106.453589,29.540679",0,157,60,0,1
97,"106.454078,29.53965","106.412223,29.811194",0,38723,2820,0,1
98,"106.454078,29.53965","106.556505,29.562989",0,12275,1680,0,1
99,"106.454078,29.53965","106.543865,29.425925",0,21705,2040,0,1
0,"106.454078,29.53965","106.543865,29.425925",0,21705,2040,0,1
1,"106.454078,29.53965","106.543666,29.633111",0,19213,2100,0,1
2,"106.454078,29.53965","106.609572,29.665203",0,31485,3660,0,1
3,"106.454078,29.53965","106.641637,29.612773",0,36255,3060,0,1
4,"106.454078,29.53965","106.55654,29.562133",0,12503,1800,0,1
5,"106.454078,29.53965","106.516845,29.616736",0,15083,1920,0,1
6,"106.454078,29.53965","106.55654,29.562133",0,12503,1800,0,1
7,"106.454078,29.53965","106.55654,29.562133",0,12503,1800,0,1
8,"106.454078,29.53965","106.520006,29.557101",0,11616,1440,0,1
9,"106.454078,29.53965","106.350857,29.523768",0,19508,1740,0,1
10,"106.454078,29.53965","106.564296,29.654847",0,24216,2760,0,1
11,"106.454078,29.53965","106.402117,29.80278",0,37467,2760,0,1
12,"106.454078,29.53965","106.448115,29.518068",0,3607,720,0,1
13,"106.454078,29.53965","106.575232,29.723521",0,29241,3420,0,1
14,"106.454078,29.53965","106.714731,29.464225",0,47008,3300,10,1
15,"106.454078,29.53965","106.524603,29.541083",0,8284,1260,0,1
16,"106.454078,29.53965","106.548418,29.585873",0,22775,2520,0,1
17,"106.454078,29.53965","106.539246,29.599319",0,16437,1740,0,1
18,"106.454078,29.53965","106.333469,29.309595",0,35874,3480,0,1
19,"106.454078,29.53965","106.533262,29.609008",0,15201,1620,0,1
20,"106.454078,29.53965","105.742796,29.697112",0,86154,5040,60,1
21,"106.454078,29.53965","106.396445,29.653095",0,28356,2880,0,1
22,"106.454078,29.53965","106.424981,29.816815",0,40098,3060,0,1
23,"106.454078,29.53965","106.437744,29.834768",0,43404,3240,0,1
24,"106.454078,29.53965","106.48994,29.601242",0,12030,1380,0,1
25,"106.454078,29.53965","106.583517,29.661082",0,27215,3000,0,1
26,"106.454078,29.53965","106.609065,29.657856",0,31840,3480,0,1
27,"106.454078,29.53965","106.578811,29.583062",0,18531,2100,0,1
28,"106.454078,29.53965","106.33835,29.715338",0,31255,2400,0,1
29,"106.454078,29.53965","106.498158,29.548044",0,7154,1020,0,1
30,"106.454078,29.53965","106.48455,29.561045",0,10242,1500,0,1
31,"106.454078,29.53965","106.48455,29.561045",0,10242,1500,0,1
32,"106.454078,29.53965","106.609065,29.657856",0,31840,3480,0,1
33,"106.454078,29.53965","106.472794,29.565228",0,7953,1260,0,1
34,"106.454078,29.53965","106.51144,29.595375",0,15077,1740,0,1
35,"106.454078,29.53965","106.417592,29.804513",0,37968,2820,0,1
36,"106.454078,29.53965","106.532388,29.658287",0,20115,2520,0,1
37,"106.454078,29.53965","106.455966,29.510073",0,4042,720,0,1
38,"106.454078,29.53965","106.517691,29.624592",0,19370,2280,0,1
39,"106.454078,29.53965","106.619487,29.698856",0,32058,4320,0,1
40,"106.454078,29.53965","106.560036,29.793809",0,36612,3420,0,1
41,"106.454078,29.53965","106.341044,29.605",0,20792,2160,0,1
42,"106.454078,29.53965","106.469056,29.59934",0,9705,1020,0,1
43,"106.454078,29.53965","106.50817,29.588904",0,11523,1980,0,1
44,"106.454078,29.53965","106.545289,29.741987",0,31827,3180,0,1
45,"106.454078,29.53965","106.632519,29.713308",0,35504,4320,0,1
46,"106.454078,29.53965","106.57406,29.645788",0,23282,2580,0,1
47,"106.454078,29.53965","106.527229,29.467279",0,16090,1920,0,1
48,"106.454078,29.53965","106.575573,29.692734",0,27963,3060,0,1
49,"106.454078,29.53965","106.454977,29.548087",0,1500,420,0,1
50,"106.454078,29.53965","106.489784,29.538306",0,5926,840,0,1
51,"106.454078,29.53965","106.479904,29.554766",0,4620,780,0,1
52,"106.454078,29.53965","106.544137,29.415566",0,34080,2580,0,1
53,"106.454078,29.53965","106.575235,29.57739",0,23303,2400,0,1
54,"106.454078,29.53965","106.611387,29.958465",0,59291,4920,0,1
55,"106.454078,29.53965","106.238898,29.586376",0,40082,3840,0,1
56,"106.454078,29.53965","106.538333,29.575092",0,14599,2100,0,1
57,"106.454078,29.53965","106.69207,29.535359",0,36398,3060,0,1
58,"106.454078,29.53965","106.529903,29.539833",0,13967,1920,0,1
59,"106.454078,29.53965","106.528709,29.434222",0,22663,2520,0,1
60,"106.454078,29.53965","106.559716,29.670023",0,24879,3000,0,1
61,"106.454078,29.53965","106.520534,29.545507",0,8670,1260,0,1
62,"106.454078,29.53965","106.533997,29.565588",0,11503,1500,0,1
63,"106.454078,29.53965","106.475918,29.5642",0,7501,960,0,1
64,"106.454078,29.53965","106.583453,29.560892",0,18316,2520,0,1
65,"106.454078,29.53965","106.333469,29.309595",0,35874,3480,0,1
66,"106.454078,29.53965","106.682204,29.624552",0,32538,2580,0,1
67,"106.454078,29.53965","106.682204,29.624552",0,32538,2580,0,1
68,"106.454078,29.53965","106.500604,29.594106",0,12216,1500,0,1
69,"106.454078,29.53965","106.484789,29.62849",0,13948,1680,0,1
70,"106.454078,29.53965","106.528709,29.434222",0,22663,2520,0,1
71,"106.454078,29.53965","106.559528,29.670285",0,24863,3000,0,1
72,"106.454078,29.53965","106.518865,29.504375",0,11774,1500,0,1
73,"106.454078,29.53965","106.499266,29.620207",0,13203,1380,0,1
74,"106.454078,29.53965","106.465902,29.573581",0,8403,1080,0,1
75,"106.454078,29.53965","106.576256,29.557443",0,15040,2640,0,1
76,"106.454078,29.53965","106.461372,29.532614",0,4537,780,0,1
77,"106.454078,29.53965","106.556882,29.568347",0,13917,1680,0,1
78,"106.454078,29.53965","106.682204,29.624552",0,32538,2580,0,1
79,"106.454078,29.53965","106.548222,29.581026",0,15394,2520,0,1
80,"106.454078,29.53965","106.408096,29.803608",0,37226,2760,0,1
81,"106.454078,29.53965","106.520058,29.605993",0,16686,1920,0,1
82,"106.454078,29.53965","106.484414,29.754229",0,28945,2520,0,1
83,"106.454078,29.53965","106.499084,29.620278",0,14029,1680,0,1
84,"106.454078,29.53965","106.351461,29.5216",0,17983,1560,0,1
85,"106.454078,29.53965","106.518746,29.625885",0,19560,2400,0,1
86,"106.454078,29.53965","106.506101,29.596163",0,12499,1620,0,1
87,"106.454078,29.53965","106.648847,29.089485",0,68255,4260,30,1
88,"106.454078,29.53965","106.303766,29.332745",0,35796,3300,0,1
89,"106.454078,29.53965","106.564655,29.639156",0,22857,2700,0,1
90,"106.454078,29.53965","106.611483,29.711383",0,32072,3840,0,1
91,"106.454078,29.53965","106.441199,29.397201",0,28024,2940,0,1
92,"106.454078,29.53965","106.453437,29.546603",0,1617,480,0,1
93,"106.454078,29.53965","106.573154,29.560096",0,14403,1920,0,1
94,"106.454078,29.53965","106.501284,29.585424",0,11174,1800,0,1
95,"106.454078,29.53965","106.548222,29.581026",0,15394,2520,0,1
96,"106.454078,29.53965","106.491675,29.63761",0,15047,1800,0,1
97,"106.454078,29.53965","106.491675,29.63761",0,15047,1800,0,1
98,"106.454078,29.53965","106.491675,29.63761",0,15047,1800,0,1
99,"106.454078,29.53965","106.491675,29.63761",0,15047,1800,0,1
0,"106.555505,29.571809","106.384825,29.676384",0,31085,2760,0,1
1,"106.555505,29.571809","106.556809,29.517229",0,11650,1560,0,1
2,"106.555505,29.571809","106.57485,29.733029",0,22125,3000,0,1
3,"106.555505,29.571809","106.569953,29.481373",0,14262,2040,0,1
4,"106.555505,29.571809","106.515487,29.624322",0,8665,1320,0,1
5,"106.555505,29.571809","106.563185,29.465776",0,17476,2460,0,1
6,"106.555505,29.571809","106.794496,29.687276",0,38040,2520,9,1
7,"106.555505,29.571809","106.56982,29.584005",0,3620,600,0,1
8,"106.555505,29.571809","106.423114,29.838559",0,40551,3120,0,1
9,"106.555505,29.571809","106.483385,29.629215",0,12661,1860,0,1
10,"106.555505,29.571809","106.411922,29.810434",0,38243,3000,0,1
11,"106.555505,29.571809","106.545594,29.500913",0,14402,1620,0,1
12,"106.555505,29.571809","106.372849,29.634566",0,32822,2940,0,1
13,"106.555505,29.571809","106.537811,29.590335",0,4084,960,0,1
14,"106.555505,29.571809","106.575366,29.577498",0,2813,600,0,1
15,"106.555505,29.571809","106.633012,29.717755",0,26666,3720,0,1
16,"106.555505,29.571809","106.549654,29.612006",0,6469,1080,0,1
17,"106.555505,29.571809","106.645588,29.765431",0,34027,2760,0,1
18,"106.555505,29.571809","106.524153,29.385368",0,41608,3300,0,1
19,"106.555505,29.571809","106.532099,29.51222",0,11981,1320,0,1
20,"106.555505,29.571809","106.516043,29.622297",0,9970,1500,0,1
21,"106.555505,29.571809","106.587459,29.543327",0,9485,1500,0,1
22,"106.555505,29.571809","106.820019,29.693393",0,40494,3120,0,1
23,"106.555505,29.571809","106.60369,29.632117",0,32673,4140,0,1
24,"106.555505,29.571809","106.47412,29.76077",0,29511,2880,0,1
25,"106.555505,29.571809","106.307813,29.55804",0,33512,3240,0,1
26,"106.555505,29.571809","106.577512,29.691415",0,19866,2640,0,1
27,"106.555505,29.571809","106.543839,29.473039",0,17948,2040,0,1
28,"106.555505,29.571809","106.494448,29.454464",0,24880,2940,0,1
29,"106.555505,29.571809","106.549381,29.52491",0,9455,1560,0,1
30,"106.555505,29.571809","106.311379,29.681187",0,45108,3600,0,1
31,"106.555505,29.571809","106.50355,29.606218",0,8793,1740,0,1
32,"106.555505,29.571809","106.488323,29.702462",0,19977,2520,0,1
33,"106.555505,29.571809","106.464633,29.556611",0,19207,2460,0,1
34,"106.555505,29.571809","106.487723,29.464073",0,19627,2100,0,1
35,"106.555505,29.571809","106.515357,29.501573",0,12745,1380,0,1
36,"106.555505,29.571809","106.800921,29.652905",0,34740,2820,0,1
37,"106.555505,29.571809","106.340831,29.626253",0,33861,3720,0,1
38,"106.555505,29.571809","106.244431,29.481045",0,41216,3120,27,1
39,"106.555505,29.571809","106.494448,29.454464",0,24880,2940,0,1
40,"106.555505,29.571809","106.488323,29.702462",0,19977,2520,0,1
41,"106.555505,29.571809","106.595651,29.423402",0,26274,3660,0,1
42,"106.555505,29.571809","106.767814,29.628511",0,28949,2340,0,1
43,"106.555505,29.571809","106.43982,29.667897",0,26184,2700,0,1
44,"106.555505,29.571809","106.478925,29.554136",0,12411,1380,0,1
45,"106.555505,29.571809","106.478925,29.554136",0,12411,1380,0,1
46,"106.555505,29.571809","106.549354,29.560878",0,6155,1260,0,1
47,"106.555505,29.571809","106.591757,29.56081",0,5980,1200,0,1
48,"106.555505,29.571809","106.744944,29.609495",0,28875,2220,0,1
49,"106.555505,29.571809","106.508461,29.602091",0,7715,1260,0,1
50,"106.555505,29.571809","106.535587,29.807428",0,39373,3480,0,1
51,"106.555505,29.571809","106.645811,29.48559",0,20086,1980,0,1
52,"106.555505,29.571809","106.772502,29.681089",0,35277,2700,0,1
53,"106.555505,29.571809","106.580104,29.560173",0,4181,840,0,1
54,"106.555505,29.571809","106.450784,29.46597",0,24043,2520,0,1
55,"106.555505,29.571809","106.51557,29.585954",0,5941,1140,0,1
56,"106.555505,29.571809","106.44339,29.833109",0,41823,3720,0,1
57,"106.555505,29.571809","106.565222,29.664372",0,20031,2700,0,1
58,"106.555505,29.571809","106.494448,29.454464",0,24880,2940,0,1
59,"106.555505,29.571809","106.509122,29.615086",0,12026,1500,0,1
60,"106.555505,29.571809","106.508461,29.602091",0,7715,1260,0,1
61,"106.555505,29.571809","106.508461,29.602091",0,7715,1260,0,1
62,"106.555505,29.571809","106.514249,29.582631",0,7579,1380,0,1
63,"106.555505,29.571809","106.508461,29.602091",0,7715,1260,0,1
64,"106.555505,29.571809","106.6134,29.688502",0,25558,3540,0,1
65,"106.555505,29.571809","106.453638,29.650345",0,27821,2820,0,1
66,"106.555505,29.571809","106.626114,29.398649",0,31496,2640,0,1
67,"106.555505,29.571809","106.533997,29.565588",0,4397,600,0,1
68,"106.555505,29.571809","106.551843,29.650122",0,12787,1860,0,1
69,"106.555505,29.571809","106.581698,29.520627",0,13444,1800,0,1
70,"106.555505,29.571809","106.52288,29.550783",0,7960,1020,0,1
71,"106.555505,29.571809","106.512547,29.511351",0,12653,1500,0,1
72,"106.555505,29.571809","106.473207,29.564749",0,12235,1500,0,1
73,"106.555505,29.571809","106.481465,29.771363",0,31066,3120,0,1
74,"106.555505,29.571809","106.481465,29.771363",0,31066,3120,0,1
75,"106.555505,29.571809","106.641637,29.612773",0,25120,2280,0,1
76,"106.555505,29.571809","106.55654,29.562133",0,7577,1080,0,1
77,"106.555505,29.571809","106.57571,29.580888",0,4073,480,0,1
78,"106.555505,29.571809","106.575313,29.577264",0,2809,540,0,1
79,"106.555505,29.571809","106.577057,29.578312",0,4499,540,0,1
80,"106.555505,29.571809","106.324981,29.525253",0,33227,3120,0,1
81,"106.555505,29.571809","106.54485,29.416135",0,22127,3240,0,1
82,"106.555505,29.571809","106.538812,29.657252",0,15843,2520,0,1
83,"106.555505,29.571809","106.538812,29.657252",0,15843,2520,0,1
84,"106.555505,29.571809","106.590121,29.568028",0,6374,1320,0,1
85,"106.555505,29.571809","106.487157,29.628072",0,12461,1740,0,1
86,"106.555505,29.571809","106.524603,29.541083",0,10198,1500,0,1
87,"106.555505,29.571809","106.524603,29.541083",0,10198,1500,0,1
88,"106.555505,29.571809","106.539246,29.599319",0,5703,1020,0,1
89,"106.555505,29.571809","105.738583,29.70041",0,99431,6360,60,1
90,"106.555505,29.571809","106.496322,29.619746",0,13646,1800,0,1
91,"106.555505,29.571809","106.54746,29.415515",0,22436,3300,0,1
92,"106.555505,29.571809","106.505464,29.554275",0,10234,1560,0,1
93,"106.555505,29.571809","106.424981,29.816815",0,39617,3240,0,1
94,"106.555505,29.571809","106.437744,29.834768",0,42123,3720,0,1
95,"106.555505,29.571809","105.70941,29.703558",0,101381,6660,60,1
96,"106.555505,29.571809","106.453589,29.540679",0,17726,2220,0,1
97,"106.555505,29.571809","106.412223,29.811194",0,38242,3000,0,1
98,"106.555505,29.571809","106.556505,29.562989",0,7349,1020,0,1
99,"106.555505,29.571809","106.543865,29.425925",0,20809,3000,0,1
0,"106.454883,29.689305","106.498872,29.597912",0,18124,1980,0,1
1,"106.454883,29.689305","106.537816,29.62831",0,22242,2280,0,1
2,"106.454883,29.689305","106.656621,29.704052",0,44229,3480,18,0
3,"106.454883,29.689305","106.520989,29.546478",0,26057,2700,0,1
4,"106.454883,29.689305","106.566114,29.488635",0,34012,4140,0,1
5,"106.454883,29.689305","106.278841,29.390591",0,63737,3720,28,0
6,"106.454883,29.689305","106.38609,29.680634",0,31887,2580,0,0
7,"106.454883,29.689305","104.121661,30.960375",0,318388,15300,371,0
8,"106.454883,29.689305","114.203176,30.610257",0,892304,41820,1035,0
9,"106.454883,29.689305","108.895401,34.24374",0,695728,34080,781,0
10,"106.454883,29.689305","116.238701,39.899425",0,1755819,83280,1807,1
11,"106.454883,29.689305","106.580033,29.494323",0,35833,4200,0,1
12,"106.454883,29.689305","106.51192,29.545792",0,25757,2820,0,1
13,"106.454883,29.689305","106.580033,29.494323",0,35833,4200,0,1
14,"106.454883,29.689305","106.580033,29.494323",0,35833,4200,0,1
15,"106.454883,29.689305","106.51192,29.545792",0,25757,2820,0,1
16,"106.454883,29.689305","106.583455,29.7242",0,24852,2280,0,0
17,"106.454883,29.689305","106.63903,29.741647",0,36313,2580,18,0
18,"106.454883,29.689305","106.322559,29.587865",0,41212,3060,0,0
19,"106.454883,29.689305","106.501745,29.549904",0,24961,2520,0,1
20,"106.454883,29.689305","106.335525,29.306186",0,73872,4380,34,0
21,"106.454883,29.689305","106.322559,29.587865",0,41212,3060,0,0
22,"106.454883,29.689305","106.541018,29.504005",0,32036,3240,0,1
23,"106.454883,29.689305","106.501745,29.549904",0,24961,2520,0,1
24,"106.454883,29.689305","106.541018,29.504005",0,32036,3240,0,1
25,"106.454883,29.689305","106.453207,29.481983",0,34406,2640,0,1
26,"106.454883,29.689305","106.484729,29.458992",0,37697,2760,0,1
27,"106.454883,29.689305","106.453207,29.481983",0,34406,2640,0,1
28,"106.454883,29.689305","106.333688,29.317011",0,72586,4260,34,0
29,"106.454883,29.689305","106.60536,29.713829",0,27710,2460,0,0
30,"106.454883,29.689305","106.459735,29.575523",0,18723,2460,0,0
31,"106.454883,29.689305","106.466603,29.561936",0,22102,2820,0,1
32,"106.454883,29.689305","106.554186,29.450315",0,37693,3840,0,1
33,"106.454883,29.689305","106.384825,29.676384",0,30956,2400,0,0
34,"106.454883,29.689305","106.63687,29.726257",0,41317,3000,21,0
35,"106.454883,29.689305","106.466603,29.561936",0,22102,2820,0,1
36,"106.454883,29.689305","106.532814,29.661553",0,13790,1560,0,1
37,"106.454883,29.689305","106.62299,29.694099",0,36161,3720,0,0
38,"106.454883,29.689305","106.579601,29.502594",0,34742,3840,0,1
39,"106.454883,29.689305","106.61362,29.700564",0,34108,3600,0,0
40,"106.454883,29.689305","106.457635,29.532843",0,26987,2580,0,1
41,"106.454883,29.689305","106.466603,29.561936",0,22102,2820,0,1
42,"106.454883,29.689305","106.49045,29.455114",0,42806,3000,0,1
43,"106.454883,29.689305","106.519562,29.616892",0,17736,1920,0,1
44,"106.454883,29.689305","106.497532,29.595188",0,18043,1920,0,1
45,"106.454883,29.689305","106.498125,29.534557",0,28444,2820,0,1
46,"106.454883,29.689305","106.635165,29.478089",0,82082,4980,47,0
0,"106.670684,29.635736","106.543865,29.425925",0,38262,4080,0,1
1,"106.670684,29.635736","106.543666,29.633111",0,21207,1800,0,1
2,"106.670684,29.635736","106.609572,29.665203",0,9580,1200,0,0
3,"106.670684,29.635736","106.641637,29.612773",0,7773,960,0,0
4,"106.670684,29.635736","106.55654,29.562133",0,23528,2160,0,1
5,"106.670684,29.635736","106.516845,29.616736",0,20484,1620,0,1
6,"106.670684,29.635736","106.55654,29.562133",0,23528,2160,0,1
7,"106.670684,29.635736","106.55654,29.562133",0,23528,2160,0,1
8,"106.670684,29.635736","106.520006,29.557101",0,28557,2400,0,1
9,"106.670684,29.635736","106.350857,29.523768",0,63856,4920,0,0
10,"106.670684,29.635736","106.564296,29.654847",0,21883,2040,0,1
11,"106.670684,29.635736","106.402117,29.80278",0,36352,2520,0,1
12,"106.670684,29.635736","106.448115,29.518068",0,34480,3180,0,1
13,"106.670684,29.635736","106.575232,29.723521",0,19074,1980,0,0
14,"106.670684,29.635736","106.714731,29.464225",0,36955,2040,34,0
15,"106.670684,29.635736","106.524603,29.541083",0,29759,3240,0,1
16,"106.670684,29.635736","106.548418,29.585873",0,20362,1680,0,1
17,"106.670684,29.635736","106.539246,29.599319",0,20635,1560,0,1
18,"106.670684,29.635736","106.333469,29.309595",0,98414,5340,82,0
19,"106.670684,29.635736","106.533262,29.609008",0,18882,1560,0,1
20,"106.670684,29.635736","105.742796,29.697112",0,106937,6180,60,1
21,"106.670684,29.635736","106.396445,29.653095",0,53501,4680,0,0
22,"106.670684,29.635736","106.424981,29.816815",0,38983,2820,0,1
23,"106.670684,29.635736","106.437744,29.834768",0,41489,3300,0,1
24,"106.670684,29.635736","106.48994,29.601242",0,22404,1800,0,1
25,"106.670684,29.635736","106.583517,29.661082",0,13989,1980,0,0
26,"106.670684,29.635736","106.609065,29.657856",0,11186,1200,0,0
27,"106.670684,29.635736","106.578811,29.583062",0,22639,1740,0,1
28,"106.670684,29.635736","106.33835,29.715338",0,49984,4080,0,0
29,"106.670684,29.635736","106.498158,29.548044",0,31046,2820,0,1
30,"106.670684,29.635736","106.48455,29.561045",0,27993,2580,0,1
31,"106.670684,29.635736","106.48455,29.561045",0,27993,2580,0,1
32,"106.670684,29.635736","106.609065,29.657856",0,11186,1200,0,0
33,"106.670684,29.635736","106.472794,29.565228",0,29679,2460,0,1
34,"106.670684,29.635736","106.51144,29.595375",0,22522,1920,0,1
35,"106.670684,29.635736","106.417592,29.804513",0,36853,2580,0,1
36,"106.670684,29.635736","106.532388,29.658287",0,24304,2520,0,1
37,"106.670684,29.635736","106.455966,29.510073",0,34915,3180,0,1
38,"106.670684,29.635736","106.517691,29.624592",0,22099,2040,0,1
39,"106.670684,29.635736","106.619487,29.698856",0,18774,2580,0,1
40,"106.670684,29.635736","106.560036,29.793809",0,28270,2640,0,0
41,"106.670684,29.635736","106.341044,29.605",0,56466,4440,0,0
42,"106.670684,29.635736","106.469056,29.59934",0,39009,4800,0,0
43,"106.670684,29.635736","106.50817,29.588904",0,24201,2220,0,1
44,"106.670684,29.635736","106.545289,29.741987",0,23296,2340,0,0
45,"106.670684,29.635736","106.632519,29.713308",0,22541,2520,0,1
46,"106.670684,29.635736","106.57406,29.645788",0,20336,1800,0,1
47,"106.670684,29.635736","106.527229,29.467279",0,39838,3600,0,1
48,"106.670684,29.635736","106.575573,29.692734",0,14838,1440,0,0
49,"106.670684,29.635736","106.454977,29.548087",0,30656,2520,0,1
